,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI
921,5.74,6.0,5.7,21,4,22,0.77,1,1,1,0.76,1.0,0.73,1351,288,1374,64.33,72.0,62.45,1351.0,1374.0,7.0,6.0,6.0,6.0,5.5,7.0,5.5,0.0,0.0,0.0,0.0,6.0,6.0,5.5,6.0,0.0,0.0,0.0,4,6,0.0,0.0,0.0,0.0,1.0,2.0,0.9067,1270.0,35.0,26.0,54.84,21.0,0.0,0.0,5.0
922,5.73,5.5,5.6,11,2,15,0.47,1,0,1,0.82,1.0,0.8,803,180,1080,73.0,90.0,72.0,803.0,1080.0,6.5,5.333333333333333,5.25,5.5,5.5,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8959,760.0,10.0,8.0,70.18,8.0,0.0,0.0,0.0
923,5.6,5.5,5.45,25,1,31,0.9,1,0,1,0.84,0.0,0.74,1803,30,2064,72.12,30.0,66.58,1803.0,2064.0,7.5,5.666666666666667,5.583333333333333,5.5,0.0,4.5,7.0,5.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.5,3,6,0.0,0.0,0.0,2.0,4.0,7.0,0.8866,1596.0,24.0,30.0,55.51,34.0,0.0,0.0,5.5
924,5.5,5.71,5.5,19,14,19,0.9,1,1,1,0.47,0.57,0.47,903,754,903,47.53,53.86,47.53,903.0,903.0,8.0,6.125,5.65,5.0,5.5,6.0,8.0,4.5,5.5,5.0,5.5,6.0,5.5,4.5,6.0,6.0,7.0,0.0,4,10,0.0,0.0,1.0,3.0,3.0,4.0,0.7725,709.0,7.0,16.0,59.65,7.0,0.0,0.0,0.0
925,5.48,5.33,5.38,23,3,28,0.82,1,0,1,0.96,1.0,0.93,1886,262,2184,82.0,87.33,78.0,1886.0,2184.0,7.0,5.333333333333333,5.222222222222222,4.5,6.0,5.5,0.0,5.0,4.5,7.0,3.5,5.0,6.0,5.0,6.0,5.5,5.5,5.0,3,9,0.0,0.0,0.0,0.0,1.0,2.0,0.8494,1500.0,38.0,38.0,64.11,31.0,0.0,0.0,6.0
926,5.41,5.33,5.36,29,3,36,0.77,1,0,1,1.0,1.0,0.97,2444,270,2956,84.28,90.0,82.11,2444.0,2956.0,7.0,5.333333333333333,5.3125,4.0,6.0,6.0,0.0,5.0,0.0,6.0,4.5,6.0,5.0,6.5,5.0,5.0,6.5,5.0,3,8,0.0,0.0,1.0,1.0,2.0,6.0,0.8184,1752.0,12.0,55.0,61.67,44.0,0.0,0.0,5.0
927,5.4,0.0,5.42,21,0,30,0.83,1,0,1,0.81,0.0,0.83,1526,0,2148,72.67,0.0,71.6,1526.0,2148.0,6.0,5.333333333333333,4.833333333333333,0.0,4.5,5.0,6.5,4.0,4.5,0.0,4.5,0.0,0.0,5.0,6.0,6.5,4.5,5.0,3,6,0.0,0.0,0.0,1.0,3.0,6.0,0.9052,1117.0,13.0,14.0,60.15,16.0,0.0,0.0,5.0
928,5.39,6.5,5.51,27,1,35,0.88,1,0,1,0.96,1.0,0.97,2284,90,2992,84.59,90.0,85.49,2284.0,2992.0,7.5,6.333333333333333,5.5,6.5,0.0,6.0,6.5,3.0,5.0,5.5,6.0,5.5,0.0,0.0,0.0,4.5,5.0,4.5,3,8,0.0,0.0,0.0,0.0,1.0,1.0,0.8663,1803.0,25.0,33.0,68.5,24.0,0.0,0.0,4.5
929,5.39,4.75,5.23,23,4,26,0.96,1,0,1,0.91,1.0,0.85,1855,315,1994,80.65,78.75,76.69,1855.0,1994.0,6.0,4.75,5.3125,3.5,5.0,5.5,5.0,0.0,6.0,5.0,6.5,6.0,0.0,4.5,0.0,0.0,0.0,0.0,4,8,0.0,0.0,0.0,1.0,0.0,5.0,0.8091,1607.0,40.0,42.0,70.97,18.0,0.0,0.0,5.5
930,5.38,5.5,5.36,30,8,38,0.82,1,0,1,0.47,0.38,0.53,1571,358,2039,52.37,44.75,53.66,1571.0,2039.0,6.5,5.875,5.444444444444445,5.0,5.5,5.5,7.5,5.0,4.0,6.0,5.5,0.0,5.0,6.0,5.5,5.5,5.0,5.0,4,9,0.0,0.0,1.0,2.0,3.0,2.0,0.8676,1343.0,23.0,23.0,59.31,16.0,0.0,0.0,5.0
931,5.35,5.8,5.34,20,5,28,1.04,1,0,1,0.9,0.8,0.89,1568,348,2144,78.4,69.6,76.57,1568.0,2144.0,7.5,6.0,5.642857142857143,6.5,5.5,6.5,5.5,5.0,0.0,0.0,4.5,0.0,6.0,0.0,0.0,5.5,0.0,0.0,4,7,0.0,0.0,0.0,0.0,0.0,3.0,0.8747,1175.0,33.0,14.0,72.54,11.0,0.0,0.0,3.5
932,5.34,4.83,5.33,25,9,30,0.87,1,1,1,0.76,0.67,0.8,1583,521,1993,63.32,57.89,66.43,1583.0,1993.0,5.5,4.5,4.833333333333333,4.5,5.0,3.5,5.0,4.5,6.0,4.5,5.5,5.0,0.0,5.0,0.0,5.0,0.0,0.0,4,9,0.0,0.0,0.0,3.0,5.0,11.0,0.8824,1255.0,18.0,25.0,51.72,25.0,0.0,0.0,6.0
933,5.32,5.0,5.23,22,1,30,0.78,1,0,1,0.95,0.0,0.93,1877,21,2543,85.32,21.0,84.77,1877.0,2543.0,6.0,5.333333333333333,5.3125,5.0,0.0,5.5,5.5,6.0,5.0,0.0,5.5,5.5,4.5,5.0,6.0,6.0,5.5,4.5,3,8,0.0,0.0,0.0,1.0,0.0,1.0,0.9113,1359.0,14.0,18.0,59.56,19.0,0.0,0.0,0.0
934,5.3,4.25,5.3,28,2,28,0.72,1,0,1,0.71,1.0,0.71,1838,156,1838,65.64,78.0,65.64,1838.0,1838.0,7.5,4.5,5.222222222222222,4.0,4.5,0.0,5.0,5.0,4.5,5.5,5.0,7.5,6.0,4.5,5.5,5.5,5.5,6.5,3,9,0.0,0.0,0.0,0.0,0.0,3.0,0.8277,1087.0,28.0,30.0,47.39,34.0,0.0,0.0,5.5
935,5.3,5.36,5.29,28,7,29,0.87,1,0,1,0.96,1.0,0.93,2404,630,2413,85.86,90.0,83.21,2404.0,2413.0,7.5,5.375,5.3125,4.5,6.0,5.5,5.5,5.0,5.5,5.5,0.0,0.0,5.0,4.5,5.5,6.0,6.0,4.5,4,8,0.0,0.0,1.0,0.0,1.0,0.0,0.8869,1685.0,27.0,15.0,57.22,29.0,0.0,0.0,5.5
936,5.28,5.75,5.16,18,2,25,1.03,1,1,1,0.89,1.0,0.92,1428,180,2032,79.33,90.0,81.28,1428.0,2032.0,7.5,5.75,5.5,7.5,4.0,0.0,0.0,4.5,5.5,6.0,5.5,5.5,0.0,0.0,0.0,7.0,5.0,5.5,2,7,0.0,0.0,1.0,2.0,1.0,2.0,0.7892,975.0,11.0,13.0,51.77,16.0,0.0,0.0,0.0
937,5.26,5.17,5.2,29,3,35,0.91,1,0,1,1.0,1.0,1.0,2432,245,2966,83.86,81.67,84.74,2432.0,2966.0,7.5,5.166666666666667,5.3125,5.5,4.5,5.5,0.0,4.0,0.0,7.5,6.0,5.0,4.5,7.0,4.0,6.0,6.0,4.5,3,8,0.0,0.0,1.0,2.0,2.0,3.0,0.8174,1653.0,40.0,16.0,59.02,34.0,0.0,0.0,4.5
938,5.23,0.0,5.2,13,0,20,0.93,1,0,3,0.54,0.0,0.6,688,0,1173,52.92,0.0,58.65,688.0,391.0,6.0,0.0,4.625,0.0,0.0,0.0,0.0,0.0,4.0,4.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8743,510.0,9.0,4.0,42.31,10.0,0.0,0.0,5.75
939,5.22,5.29,5.14,23,12,29,0.72,1,0,1,0.7,0.58,0.76,1408,682,1867,61.22,56.83,64.38,1408.0,1867.0,6.0,5.25,5.4,5.0,4.5,6.0,5.5,7.0,5.5,5.0,5.0,5.0,5.5,5.0,4.5,0.0,0.0,0.0,4,10,0.0,0.0,0.0,3.0,3.0,12.0,0.7801,1019.0,14.0,14.0,50.27,16.0,0.0,0.0,0.0
940,5.2,0.0,5.17,5,0,6,1.3,1,0,1,0.8,0.0,0.67,375,0,379,75.0,0.0,63.17,375.0,379.0,6.0,6.0,4.5,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,1.0,1.0,0.8968,287.0,1.0,6.0,60.0,5.0,0.0,0.0,0.0
941,5.2,5.0,5.14,25,1,33,0.79,1,0,1,0.56,0.0,0.52,1492,8,1794,59.68,8.0,54.36,1492.0,1794.0,7.0,4.833333333333333,4.8125,5.0,0.0,4.5,5.0,5.0,4.5,5.5,0.0,4.0,5.0,0.0,5.0,5.0,5.0,5.5,3,8,0.0,0.0,0.0,0.0,1.0,0.0,0.8207,840.0,23.0,27.0,63.52,13.0,0.0,0.0,6.0
942,5.18,0.0,5.18,25,0,31,0.68,1,0,2,0.84,0.0,0.74,1710,0,1927,68.4,0.0,62.16,1710.0,964.0,6.0,4.666666666666667,4.888888888888889,0.0,4.5,5.0,4.5,4.5,5.0,5.5,4.5,4.5,6.0,5.5,6.5,5.0,5.5,6.0,3,9,0.0,0.0,0.0,2.0,4.0,1.0,0.8069,1298.0,17.0,25.0,56.08,17.0,0.0,0.0,4.5
943,5.15,5.0,5.09,13,5,22,0.55,1,0,1,0.62,0.6,0.73,715,301,1412,55.0,60.2,64.18,715.0,1412.0,5.0,5.0,5.125,5.0,5.0,4.0,6.0,5.0,0.0,0.0,5.0,5.5,5.5,0.0,0.0,5.0,4.5,6.0,4,8,0.0,0.0,0.0,0.0,1.0,1.0,0.7732,608.0,28.0,12.0,63.75,7.0,0.0,0.0,4.5
944,5.13,5.13,5.02,16,15,22,0.5,1,1,1,0.56,0.6,0.64,919,908,1332,57.44,60.53,60.55,919.0,1332.0,6.0,5.25,5.2,5.0,5.0,6.0,5.0,6.0,4.5,6.0,4.5,5.0,5.0,5.0,5.5,4.5,5.0,5.0,4,10,0.0,0.0,0.0,1.0,1.0,7.0,0.7272,575.0,6.0,3.0,51.39,2.0,0.0,0.0,0.0
945,5.12,5.38,5.09,29,8,38,0.65,1,1,1,0.9,0.75,0.92,2273,558,3056,78.38,69.75,80.42,2273.0,3056.0,6.5,5.25,5.333333333333333,5.0,5.0,5.0,6.0,5.5,5.0,5.0,6.5,0.0,5.0,5.0,4.5,5.0,4.5,5.0,4,9,0.0,1.0,1.0,3.0,4.0,20.0,0.7698,2048.0,14.0,36.0,59.0,25.0,0.0,0.0,5.0
946,5.11,5.17,5.07,14,6,23,0.94,1,0,1,0.79,0.83,0.83,880,435,1633,62.86,72.5,71.0,880.0,1633.0,7.5,5.0,5.222222222222222,6.0,4.5,4.5,5.0,6.0,5.0,0.0,4.0,4.5,7.5,0.0,0.0,0.0,4.0,5.5,4,9,0.0,0.0,0.0,1.0,2.0,8.0,0.8443,722.0,6.0,14.0,43.16,14.0,0.0,0.0,5.25
947,5.11,5.39,5.08,22,9,25,0.9,1,1,1,0.73,0.78,0.72,1432,626,1561,65.09,69.56,62.44,1432.0,1561.0,7.0,5.375,5.388888888888889,4.0,6.0,5.0,6.5,4.5,4.5,5.0,7.0,6.0,0.0,0.0,4.5,0.0,5.0,0.0,4,9,0.0,0.0,0.0,4.0,3.0,14.0,0.7499,1058.0,8.0,8.0,47.66,12.0,0.0,0.0,0.0
948,5.09,0.0,5.17,16,0,21,0.86,1,0,1,0.56,0.0,0.62,806,0,1176,50.38,0.0,56.0,806.0,1176.0,7.0,0.0,4.75,0.0,0.0,0.0,0.0,5.0,5.0,4.5,0.0,4.5,0.0,7.0,5.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,1.0,4.0,6.0,0.7573,665.0,9.0,11.0,53.91,15.0,0.0,0.0,3.75
949,5.09,5.0,5.04,28,1,34,0.36,1,0,1,0.25,1.0,0.29,727,68,1037,25.96,68.0,30.5,727.0,1037.0,6.0,5.166666666666667,5.111111111111111,5.0,0.0,5.0,5.5,6.0,5.0,5.0,5.0,4.5,5.0,5.5,5.0,4.5,5.0,5.0,3,9,0.0,0.0,0.0,0.0,1.0,3.0,0.8237,701.0,6.0,9.0,55.96,13.0,0.0,0.0,4.5
950,5.06,4.83,4.91,24,3,32,0.66,1,0,1,0.46,0.67,0.59,1102,181,1822,45.92,60.33,56.94,1102.0,1822.0,6.5,4.833333333333333,5.055555555555555,5.0,4.5,5.0,0.0,6.5,5.0,3.5,5.0,6.0,5.0,5.0,4.5,0.0,5.0,0.0,3,9,0.0,0.0,0.0,2.0,2.0,1.0,0.815,1168.0,18.0,16.0,46.75,15.0,0.0,0.0,0.0
951,5.06,0.0,4.79,17,0,26,0.75,1,0,1,1.0,0.0,0.96,1402,0,1949,82.47,0.0,74.96,1402.0,1949.0,6.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.5,6.5,4.5,0.0,5.0,0,1,0.0,0.0,0.0,1.0,2.0,3.0,0.817,842.0,13.0,13.0,48.15,19.0,0.0,0.0,3.5
952,5.05,5.19,4.96,29,16,36,0.94,1,1,1,1.0,1.0,1.0,2507,1422,3104,86.45,88.88,86.22,2507.0,3104.0,5.5,5.5,5.0,4.0,6.0,7.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,5.5,6.0,6.0,5.0,4,10,0.0,0.0,0.0,0.0,1.0,0.0,0.846,1646.0,31.0,16.0,56.91,17.0,0.0,0.0,5.5
953,5.05,6.0,5.03,28,1,30,0.66,1,0,1,0.75,1.0,0.7,1786,90,1832,63.79,90.0,61.07,1786.0,1832.0,6.5,5.5,4.9375,6.0,0.0,0.0,5.0,3.5,5.0,6.0,4.0,5.0,5.0,5.5,4.5,5.0,4.5,4.5,2,8,0.0,0.0,0.0,0.0,0.0,6.0,0.8299,1137.0,18.0,16.0,44.51,45.0,0.0,0.0,5.5
954,5.05,5.0,5.06,28,10,36,0.95,1,0,2,0.75,0.7,0.78,1857,658,2450,66.32,65.8,68.06,1857.0,1225.0,6.0,4.875,5.0,5.0,4.5,5.5,4.5,4.0,6.0,6.0,4.0,5.5,5.0,0.0,5.5,0.0,0.0,4.0,4,10,0.0,0.0,0.0,3.0,10.0,26.0,0.7525,1084.0,12.0,13.0,50.0,31.0,0.0,0.0,6.0
955,5.04,0.0,5.04,14,0,14,0.69,1,0,1,0.36,0.0,0.36,526,0,526,37.57,0.0,37.57,526.0,526.0,7.0,0.0,5.166666666666667,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.5,0.0,5.0,0.0,4.5,0.0,4.5,5.5,0,3,0.0,1.0,1.0,0.0,0.0,2.0,0.7289,352.0,4.0,6.0,51.56,7.0,0.0,0.0,5.0
956,5.03,6.0,5.0,15,2,17,0.61,1,1,1,0.33,1.0,0.29,478,154,489,31.87,77.0,28.76,478.0,489.0,7.0,6.0,5.2,5.0,7.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,0.0,4.5,5.0,5.0,5.0,0.0,2,5,0.0,0.0,0.0,0.0,1.0,2.0,0.7334,272.0,4.0,8.0,46.15,12.0,0.0,0.0,0.0
957,5.02,5.13,5.1,23,16,29,0.79,1,1,1,0.52,0.56,0.59,1075,830,1428,46.74,51.88,49.24,1075.0,1428.0,7.0,5.875,5.4,5.0,5.5,6.0,7.0,4.0,5.0,5.5,4.5,5.5,6.0,5.0,3.5,5.0,4.5,5.0,4,10,0.0,0.0,0.0,2.0,3.0,10.0,0.7972,694.0,13.0,20.0,48.65,21.0,0.0,0.0,5.0
958,5.02,5.0,5.23,29,2,37,1.09,1,0,1,0.83,1.0,0.86,2296,180,3016,79.17,90.0,81.51,2296.0,3016.0,6.0,5.0,5.5,5.0,5.0,0.0,0.0,3.5,6.0,4.5,7.0,6.0,7.0,4.0,3.0,2.5,4.0,6.0,2,8,0.0,0.0,0.0,0.0,2.0,2.0,0.8856,1871.0,38.0,35.0,61.08,19.0,0.0,0.0,6.0
959,5.0,0.0,4.94,15,0,24,0.8,1,0,1,0.4,0.0,0.46,675,0,1194,45.0,0.0,49.75,675.0,1194.0,6.5,4.5,4.7,0.0,4.5,0.0,0.0,0.0,0.0,4.5,6.0,4.0,4.5,6.0,0.0,0.0,6.5,0.0,1,5,0.0,0.0,0.0,0.0,1.0,6.0,0.6773,552.0,3.0,13.0,51.55,13.0,0.0,0.0,0.0
960,4.97,5.0,4.99,29,1,36,0.46,1,0,1,0.38,0.0,0.44,973,25,1301,33.55,25.0,36.14,973.0,1301.0,6.0,4.833333333333333,4.833333333333333,5.0,0.0,5.0,4.5,5.0,4.5,4.5,5.5,5.0,4.5,4.5,6.0,5.5,5.0,5.0,3,9,0.0,0.0,0.0,0.0,2.0,10.0,0.8005,665.0,7.0,13.0,51.64,14.0,0.0,0.0,5.0
961,4.96,0.0,5.13,14,0,23,1.41,1,0,2,0.86,0.0,0.91,1074,0,1879,76.71,0.0,81.7,1074.0,940.0,7.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1,2,0.0,0.0,0.0,0.0,0.0,4.0,0.705,706.0,29.0,12.0,61.62,11.0,0.0,0.0,0.0
962,4.94,4.84,5.03,24,16,32,1.15,1,0,3,0.92,0.88,0.94,2033,1323,2753,84.71,82.69,86.03,2033.0,918.0,5.0,4.625,4.85,4.0,6.0,4.5,4.0,5.5,5.0,6.0,3.0,5.0,5.5,4.5,6.0,5.0,5.0,3.0,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.8806,1536.0,21.0,13.0,59.23,21.0,0.0,0.0,7.5
963,4.92,0.0,5.02,18,0,25,0.9,1,0,1,0.83,0.0,0.88,1205,0,1804,66.94,0.0,72.16,1205.0,1804.0,5.0,5.666666666666667,5.3,0.0,5.0,5.5,6.5,4.5,0.0,0.0,0.0,0.0,5.0,4.5,3.0,3.0,5.0,5.0,3,5,0.0,0.0,0.0,3.0,1.0,5.0,0.7393,1030.0,19.0,31.0,61.48,12.0,0.0,0.0,5.0
964,4.92,5.67,4.92,25,3,25,0.8,1,1,1,0.84,0.67,0.84,1872,210,1872,74.88,70.0,74.88,1872.0,1872.0,7.0,5.666666666666667,5.0,5.0,7.0,5.0,0.0,5.0,4.0,5.0,4.0,0.0,5.0,4.5,5.5,5.0,4.5,5.5,3,8,0.0,0.0,0.0,0.0,1.0,5.0,0.8273,1326.0,21.0,11.0,51.75,26.0,0.0,0.0,6.0
965,4.92,4.0,4.97,26,2,34,0.72,1,0,1,0.54,1.0,0.53,1182,118,1566,45.46,59.0,46.06,1182.0,1566.0,7.0,4.166666666666667,4.5,4.0,4.0,0.0,4.5,4.5,5.0,0.0,5.0,5.0,4.0,5.0,5.0,0.0,4.0,5.0,3,8,0.0,0.0,0.0,0.0,0.0,5.0,0.8051,646.0,6.0,4.0,35.45,16.0,0.0,0.0,4.75
966,4.9,4.0,4.9,21,1,21,0.62,1,0,1,0.52,1.0,0.52,1055,65,1055,50.24,65.0,50.24,1055.0,1055.0,6.0,4.666666666666667,4.75,4.0,0.0,5.0,5.0,5.0,0.0,0.0,4.5,5.0,0.0,0.0,5.0,5.5,5.5,0.0,3,6,0.0,0.0,0.0,0.0,0.0,7.0,0.7407,506.0,7.0,11.0,43.88,19.0,0.0,0.0,5.5
967,4.88,4.91,4.91,28,11,33,0.82,1,0,1,0.79,0.64,0.7,2044,691,2204,73.0,62.82,66.79,2044.0,2204.0,6.5,5.25,4.85,6.0,5.5,5.0,4.5,5.0,5.5,4.5,3.0,5.0,4.5,5.5,0.0,6.0,3.5,5.0,4,10,0.0,0.0,0.0,0.0,0.0,7.0,0.8286,1440.0,32.0,21.0,52.47,22.0,0.0,0.0,4.5
968,4.86,0.0,4.86,28,0,28,0.73,1,0,1,0.89,0.0,0.89,2079,0,2079,74.25,0.0,74.25,2079.0,2079.0,6.5,4.833333333333333,4.611111111111111,0.0,5.5,5.5,3.5,4.0,4.5,4.5,4.5,5.0,4.5,4.5,0.0,4.5,4.5,3.5,3,9,0.0,0.0,0.0,0.0,2.0,4.0,0.7621,1127.0,21.0,20.0,43.88,27.0,0.0,0.0,3.5
969,4.85,5.0,4.82,10,2,14,0.67,1,0,1,0.5,0.0,0.5,506,10,715,50.6,5.0,51.07,506.0,715.0,4.0,5.0,4.666666666666667,5.0,5.0,0.0,5.0,0.0,0.0,5.0,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,1.0,0.8024,323.0,10.0,4.0,57.89,5.0,0.0,0.0,0.0
970,4.82,5.75,4.83,19,2,21,0.77,1,0,1,0.89,1.0,0.81,1404,180,1413,73.89,90.0,67.29,1404.0,1413.0,5.0,5.5,4.875,6.0,5.5,0.0,5.0,4.0,4.5,0.0,3.5,5.0,5.5,0.0,0.0,5.0,5.0,6.0,3,8,0.0,0.0,0.0,1.0,1.0,7.0,0.7557,893.0,19.0,28.0,56.33,34.0,0.0,0.0,6.0
971,4.8,5.0,4.79,23,2,29,0.78,1,0,1,0.83,0.0,0.83,1652,39,2011,71.83,19.5,69.34,1652.0,2011.0,6.0,5.0,4.75,5.0,5.0,0.0,0.0,0.0,0.0,5.0,4.0,4.5,5.0,3.5,5.0,3.0,6.5,5.0,2,6,0.0,0.0,0.0,1.0,1.0,19.0,0.7191,1145.0,21.0,21.0,45.7,27.0,0.0,0.0,0.0
972,4.76,4.5,4.6,17,1,24,0.81,1,0,1,0.82,1.0,0.83,1327,90,1742,78.06,90.0,72.58,1327.0,1742.0,6.0,4.5,4.875,4.5,0.0,0.0,0.0,5.5,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,1.0,1.0,0.0,0.7785,791.0,33.0,10.0,52.78,20.0,0.0,0.0,0.0
973,4.75,4.5,4.71,26,2,33,1.06,1,0,1,0.81,0.5,0.82,1894,91,2438,72.85,45.5,73.88,1894.0,2438.0,6.0,4.5,4.928571428571429,4.0,5.0,0.0,4.5,6.5,4.0,0.0,5.0,0.0,5.5,0.0,5.0,6.0,4.5,5.0,3,7,0.0,0.0,0.0,0.0,0.0,1.0,0.7628,1225.0,21.0,15.0,66.67,19.0,0.0,0.0,5.0
974,4.63,0.0,4.63,19,0,19,0.86,1,0,1,0.89,0.0,0.89,1411,0,1411,74.26,0.0,74.26,1411.0,1411.0,5.5,5.166666666666667,5.0,0.0,5.5,5.5,4.5,0.0,0.0,4.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.5,3,5,0.0,0.0,0.0,1.0,1.0,2.0,0.7909,818.0,19.0,16.0,57.55,26.0,0.0,0.0,3.5
975,4.62,0.0,4.62,13,0,13,0.82,1,0,1,0.54,0.0,0.54,610,0,610,46.92,0.0,46.92,610.0,610.0,6.0,5.25,4.928571428571429,0.0,0.0,6.0,4.5,0.0,5.0,4.5,5.0,5.0,4.5,0.0,0.0,0.0,3.0,0.0,2,7,0.0,0.0,0.0,1.0,0.0,1.0,0.5079,319.0,4.0,9.0,38.33,14.0,0.0,0.0,0.0
976,4.62,4.71,4.62,21,14,21,0.86,1,1,1,1.0,1.0,1.0,1740,1220,1740,82.86,87.14,82.86,1740.0,1740.0,6.0,4.75,4.75,6.0,5.5,3.0,4.5,5.0,3.5,5.5,5.0,4.5,5.0,5.5,4.0,4.0,5.0,0.0,4,10,0.0,0.0,0.0,1.0,0.0,4.0,0.7895,1117.0,21.0,29.0,58.29,22.0,0.0,0.0,5.0
977,4.57,3.5,4.57,23,1,23,0.87,1,0,1,0.91,1.0,0.91,1961,90,1961,85.26,90.0,85.26,1961.0,1961.0,5.0,4.0,4.5,3.5,0.0,4.0,4.5,5.0,4.5,4.0,5.5,5.0,0.0,0.0,4.5,0.0,4.5,3.5,3,8,0.0,0.0,0.0,0.0,1.0,1.0,0.7817,1091.0,17.0,19.0,58.96,18.0,0.0,0.0,3.5
978,4.56,5.0,4.56,8,1,8,1.05,1,0,1,0.5,0.0,0.5,423,22,423,52.88,22.0,52.88,423.0,423.0,6.5,4.25,4.5,5.0,0.0,0.0,3.5,0.0,0.0,0.0,3.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.8104,362.0,4.0,2.0,54.84,7.0,0.0,0.0,0.0
979,4.47,0.0,4.47,20,0,20,0.92,1,0,1,0.85,0.0,0.85,1398,0,1398,69.9,0.0,69.9,1398.0,1398.0,6.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,5.5,3.0,0,1,0.0,0.0,0.0,1.0,3.0,17.0,0.6219,860.0,8.0,15.0,46.42,22.0,0.0,0.0,3.5
980,5.7,0.0,5.66,27,0,35,0.8,0,0,0,0.93,0.0,0.83,1874,0,2276,69.41,0.0,65.03,0.0,0.0,0.0,6.166666666666667,5.6875,0.0,6.5,5.0,7.0,6.0,0.0,5.0,5.5,6.0,4.5,5.5,5.0,7.0,6.5,5.5,3,8,0.0,0.0,0.0,1.0,1.0,6.0,0.8626,1477.0,23.0,14.0,45.71,12.0,0.0,0.0,6.0
981,5.59,5.5,5.46,16,2,23,0.71,0,0,1,0.88,1.0,0.91,1234,159,1803,77.13,79.5,78.39,0.0,1803.0,7.0,5.5,5.5,5.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,5.0,0.0,0.0,0.0,5.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.895,1011.0,10.0,10.0,47.37,3.0,0.0,0.0,5.5
982,5.54,4.5,5.48,26,1,29,0.9,0,0,0,0.92,1.0,0.93,2046,90,2232,78.69,90.0,76.97,0.0,0.0,0.0,5.333333333333333,5.5625,4.5,0.0,4.5,7.0,6.0,5.5,5.0,0.0,6.0,6.0,5.5,4.0,5.5,5.0,5.0,3,8,0.0,0.0,0.0,1.0,2.0,10.0,0.8248,1476.0,26.0,26.0,54.09,34.0,0.0,0.0,6.5
983,5.52,0.0,5.48,21,0,28,0.87,0,0,0,0.95,0.0,0.96,1684,0,2285,80.19,0.0,81.61,0.0,0.0,0.0,4.25,4.75,0.0,0.0,5.5,3.0,0.0,0.0,0.0,5.0,0.0,5.5,5.5,6.0,6.0,5.0,6.5,2,4,0.0,0.0,0.0,6.0,5.0,15.0,0.8312,1847.0,15.0,20.0,54.55,18.0,0.0,0.0,6.0
984,5.52,5.67,5.59,30,3,40,0.77,0,0,1,1.0,1.0,0.98,2625,270,3442,87.5,90.0,86.05,0.0,3442.0,8.0,5.666666666666667,5.333333333333333,5.5,5.0,6.5,0.0,6.0,6.0,5.5,5.0,3.5,5.0,6.0,6.0,6.0,4.5,5.5,3,9,0.0,0.0,0.0,1.0,2.0,6.0,0.8325,1856.0,42.0,36.0,48.48,32.0,0.0,0.0,5.5
