,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10,cote_predite,+/- value
1393,2660,Magnani Giangiacomo,DC,6.0,6.0,4.5,0.0,4.55,4,0,10,0.41,0.0,0.55,0,0,0,0.5,0.0,0.6,142,0,490,35.5,0.0,49.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106,55.0,5.0,0.0,55.56,4.0,0.0,0.0,3.5,4.25,4.5,0.0,0.0,4.0,4.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,4.5,0.0,0.0,0.0,0.0,3.5,4.5,4.5,2,4,7.07,1.0700000000000003,3707.0,Price Isaac,MO,2.0,2.0,5.0,0.0,4.75,1.0,0.0,2.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,45.0,32.0,0.0,22.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462,18.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2132542729742553,1.2132542729742553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,2664,Yepes Gerard,MD,7.0,7.0,4.5,4.0,4.72,5,2,9,0.61,0.71,0.51,0,0,0,0.4,0.5,0.22,197,113,214,39.4,56.5,23.78,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.712,136.0,4.0,3.0,51.85,7.0,0.0,0.0,0.0,4.333333333333333,4.5,4.5,3.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,3,4,7.0,0.0,3708.0,Hutchinson Omari,MO,3.0,3.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,22.0,0.0,22.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5008109945100565,-0.4991890054899435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,2665,Ruan,DC,3.0,0.0,4.5,0.0,4.5,2,0,11,0.71,0.0,1.73,0,0,0,0.5,0.0,0.18,45,0,242,22.5,0.0,22.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,26.0,2.0,2.0,55.56,3.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.5,4.5,0.0,0.0,4.5,0.0,0.0,7.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,3.0,0.0,3709.0,Moran Andrew,MO,3.0,3.0,5.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4683401132093943,-0.5316598867906057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,2670,Hendry Jack,DC,6.0,6.0,4.5,4.0,4.5,3,1,3,0.5,0.0,0.5,0,0,0,0.67,1.0,0.67,187,90,187,62.33,90.0,62.33,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9277,130.0,1.0,0.0,64.29,2.0,0.0,0.0,0.0,4.25,4.5,4.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,6.0,0.0,3713.0,Pellistri Facundo,MO,1.0,1.0,5.0,0.0,4.9,1.0,0.0,5.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,102.0,31.0,0.0,20.4,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.119100386344291,0.11910038634429099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,2671,Hrustic Ajdin,MD,4.0,0.0,4.5,0.0,4.5,5,0,5,0.35,0.0,0.35,0,0,0,0.6,0.0,0.6,222,0,222,44.4,0.0,44.4,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.7626,124.0,0.0,1.0,27.59,7.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,4.0,4.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4.0,0.0,3714.0,Schade Kevin,A,8.0,8.0,5.0,5.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,25.0,8.33,8.5,8.33,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571,20.0,0.0,0.0,37.5,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.8758231575011,-2.1241768424989003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,2672,Augello Tommaso,DL,10.0,12.0,4.46,4.33,4.77,14,3,35,0.75,0.29,0.67,0,0,0,0.86,0.67,0.71,1089,206,2383,77.79,68.67,68.09,0.0,0.0,0.0,1000.0,0.5,0.0,0.0,0.0,2.0,1.0,5.0,0.761,771.0,6.0,4.0,49.18,5.0,0.0,0.0,5.0,4.333333333333333,4.5,4.5,4.0,4.5,0.0,5.0,4.0,5.0,3.5,4.0,6.0,4.5,5.0,3.0,5.0,4.5,4.5,5.5,4.5,6.5,5.5,5.0,5.0,5.5,5.0,5.5,5.0,0.0,4.5,5.0,5.0,5.0,4.5,4.5,0.0,5.0,5.0,4.5,4.0,3,9,10.0,0.0,3715.0,Mudryk Mykhailo,MO,11.0,27.0,5.0,5.0,5.0,3.0,3.0,3.0,0.87,0.87,0.87,0.0,0.0,0.0,0.67,0.67,0.67,147.0,147.0,147.0,49.0,49.0,49.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835,76.0,0.0,6.0,57.14,1.0,0.0,0.0,0.0,5.0,5.0,5.5,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.823876535873635,-5.176123464126365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,2674,Bonifazi Kevin,DC,4.0,0.0,4.43,0.0,4.95,7,0,20,0.61,0.0,0.67,0,0,0,0.57,0.0,0.55,415,0,1032,59.29,0.0,51.6,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8644,316.0,6.0,4.0,25.0,3.0,0.0,0.0,6.0,0.0,4.5,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,5.0,0.0,0.0,5.0,4.5,3.5,5.5,0.0,0.0,6.0,5.0,5.0,5.0,5.5,0.0,4.0,0.0,5.0,5.5,5.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,5.5,0,4,5.78,1.7800000000000002,3719.0,Loftus-Cheek Ruben,MO,5.0,10.0,4.97,5.5,5.0,15.0,1.0,26.0,0.79,0.0,0.8,0.0,0.0,0.0,0.87,1.0,0.73,1036.0,79.0,1684.0,69.07,79.0,64.77,0.0,0.0,0.0,1000.0,3.5,0.0,0.0,0.0,0.0,1.0,8.0,0.8615,786.0,9.0,9.0,57.04,6.0,0.0,0.0,5.75,5.5,4.75,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,4.0,5.5,5.0,6.0,5.5,5.0,0.0,0.0,5.5,4.5,6.0,3.0,4.5,5.0,0.0,5.0,5.5,6.0,5.0,5.0,7.0,4.0,0.0,0.0,4.5,4.5,4.5,4.5,0.0,1.0,4.0,9.879224556267488,4.879224556267488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,2676,Pirola Lorenzo,DC,7.0,7.0,4.42,4.17,4.42,6,3,6,0.8,0.58,0.8,0,0,0,0.67,0.67,0.67,399,219,399,66.5,73.0,66.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8249,249.0,8.0,9.0,56.76,4.0,0.0,0.0,0.0,4.166666666666667,4.3,3.5,4.5,4.5,0.0,0.0,3.5,5.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,7.0,0.0,3722.0,Djenepo Moussa,MO,7.0,7.0,4.96,0.0,4.91,12.0,0.0,16.0,0.4,0.0,0.42,0.0,0.0,0.0,0.5,0.0,0.38,574.0,0.0,599.0,47.83,0.0,37.44,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.7445,333.0,11.0,9.0,52.17,6.0,0.0,0.0,5.0,5.0,4.833333333333333,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,4.5,0.0,5.0,0.0,5.0,0.0,5.0,0.0,4.5,5.0,5.0,6.0,5.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,3.0,5.900446153517742,-1.0995538464822578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,2677,Machín José,MD,4.0,0.0,4.38,0.0,4.38,4,0,4,0.95,0.0,0.95,0,0,0,0.5,0.0,0.5,170,0,170,42.5,0.0,42.5,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.62,138.0,3.0,1.0,30.0,6.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4.84,0.8399999999999999,3738.0,Kovacic Mateo,MO,11.0,14.0,4.9,0.0,5.08,15.0,0.0,26.0,0.74,0.0,0.84,0.0,0.0,0.0,0.47,0.0,0.46,831.0,0.0,1365.0,55.4,0.0,52.5,0.0,0.0,0.0,1000.0,1.5,0.0,0.0,0.0,1.0,2.0,2.0,0.8371,744.0,10.0,12.0,43.28,10.0,0.0,0.0,6.75,5.0,4.583333333333333,0.0,0.0,0.0,5.0,5.0,4.5,0.0,5.5,4.5,3.0,5.0,5.5,5.5,6.0,4.0,0.0,4.5,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.5,8.0,5.5,0.0,5.0,5.0,0.0,4.5,0.0,5.0,1.0,6.0,9.505682420389782,-1.4943175796102182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,2686,Marchizza Riccardo,DC,1.0,0.0,4.25,0.0,4.25,2,0,8,0.35,0.0,0.8,0,0,0,0.0,0.0,0.5,15,0,328,7.5,0.0,41.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8334,10.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,5.5,3.5,4.5,0.0,0.0,0,1,1.8,0.8,3741.0,Philippe Coutinho,MO,9.0,16.0,4.89,4.93,4.96,19.0,7.0,38.0,0.59,0.79,1.22,0.0,0.0,4.0,0.32,0.0,0.58,720.0,150.0,1982.0,37.89,21.43,52.16,0.0,496.0,6.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7142,517.0,4.0,10.0,42.31,15.0,0.0,0.0,4.75,5.125,4.9375,6.0,4.5,5.0,5.0,3.5,5.5,5.0,0.0,0.0,5.0,4.5,0.0,5.0,4.5,5.5,5.5,0.0,4.5,4.5,5.0,5.5,5.0,4.0,6.5,5.0,5.5,5.5,5.0,4.5,4.0,4.5,5.0,5.0,7.5,6.0,4.0,4.5,8.0,4.0,8.0,11.689035258052348,2.689035258052348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,2688,Coppola Diego,DC,1.0,0.0,4.25,0.0,3.89,6,0,9,0.82,0.0,1.65,0,0,0,1.0,0.0,1.0,495,0,645,82.5,0.0,71.67,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7472,322.0,7.0,7.0,50.0,6.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,5.0,5.0,4.5,4.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,0.0,3750.0,Richarlison,A,17.0,29.0,4.86,4.5,5.24,14.0,1.0,33.0,0.82,0.0,1.08,0.0,0.0,7.0,0.36,0.0,0.7,498.0,15.0,2137.0,35.57,15.0,64.76,0.0,305.0,6.0,1000.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.7548,273.0,4.0,6.0,38.16,7.0,0.0,0.0,5.0,4.333333333333333,4.5,4.5,0.0,4.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,4.5,5.0,5.0,4.0,7.0,5.0,6.0,4.5,4.0,0.0,0.0,6.5,6.0,6.5,5.0,7.0,5.0,6.0,5.5,4.5,3.0,5.0,4.5,5.5,5.0,3.0,4.0,11.844662014007447,-5.155337985992553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,2689,Cacace Liberato,DL,2.0,4.0,4.25,0.0,4.54,2,0,12,0.35,0.0,0.72,0,0,0,0.5,0.0,0.5,128,0,593,64.0,0.0,49.42,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7997,118.0,0.0,5.0,54.55,3.0,0.0,0.0,3.0,4.5,4.25,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,0.0,5.0,3.0,0.0,4.5,5.0,5.0,0.0,3.5,5.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3.2,1.2000000000000002,3752.0,Elanga Anthony,A,7.0,9.0,4.86,4.5,5.05,14.0,1.0,33.0,0.6,0.0,0.81,0.0,0.0,2.0,0.36,0.0,0.58,395.0,1.0,1588.0,28.21,1.0,48.12,0.0,794.0,6.0,1000.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.6746,192.0,1.0,0.0,43.75,2.0,0.0,0.0,5.0,4.5,4.714285714285714,4.5,0.0,0.0,0.0,4.0,4.5,4.5,5.5,5.0,5.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,4.5,4.5,5.0,5.5,4.0,6.5,4.5,7.0,4.0,5.0,4.0,4.5,5.5,5.0,6.0,4.5,4.5,1.0,7.0,9.565499541506405,2.565499541506405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,2690,Amione Bruno,DC,9.0,9.0,4.17,4.3,4.17,6,5,6,0.68,0.67,0.68,0,0,0,1.0,1.0,1.0,448,390,448,74.67,78.0,74.67,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7525,297.0,8.0,2.0,63.64,8.0,0.0,0.0,0.0,4.125,4.3,3.5,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,7.41,-1.5899999999999999,3755.0,Sarmiento Jeremy,A,7.0,7.0,4.86,0.0,4.7,7.0,0.0,10.0,0.75,0.0,0.67,0.0,0.0,0.0,0.14,0.0,0.1,160.0,0.0,184.0,22.86,0.0,18.4,0.0,0.0,0.0,1000.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6835,102.0,1.0,3.0,44.12,4.0,0.0,0.0,0.0,5.5,4.916666666666667,0.0,6.0,0.0,5.0,5.5,4.0,5.0,0.0,0.0,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.2146720896959495,0.21467208969594953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,2691,Antov Valentin,DC,8.0,0.0,4.13,0.0,4.13,4,0,4,1.18,0.0,1.18,0,0,0,0.25,0.0,0.25,169,0,169,42.25,0.0,42.25,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8537,133.0,0.0,4.0,45.45,1.0,0.0,0.0,0.0,5.0,3.75,0.0,0.0,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,8.0,0.0,3761.0,Jones Curtis,MO,8.0,8.0,4.83,0.0,5.21,6.0,0.0,14.0,0.26,0.0,0.67,0.0,0.0,0.0,0.17,0.0,0.5,184.0,0.0,626.0,30.67,0.0,44.71,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8645,179.0,1.0,2.0,46.15,3.0,0.0,0.0,0.0,4.5,4.75,0.0,0.0,4.5,0.0,4.5,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,5.0,4.5,0.0,0.0,5.0,1.0,4.0,6.93423444616448,-1.0657655538355204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,2692,Hien Isak,DC,9.0,9.0,4.13,4.25,4.13,12,2,12,0.68,0.35,0.68,0,0,0,0.67,0.5,0.67,880,135,880,73.33,67.5,73.33,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7018,527.0,15.0,12.0,57.02,19.0,0.0,0.0,0.0,4.166666666666667,3.888888888888889,4.0,4.5,0.0,4.0,3.0,4.5,3.5,3.5,4.5,3.5,4.5,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,8.74,-0.2599999999999998,3767.0,Lanzini Manuel,MO,3.0,7.0,4.8,0.0,5.16,5.0,0.0,19.0,0.27,0.0,0.76,0.0,0.0,1.0,0.2,0.0,0.68,122.0,0.0,1142.0,24.4,0.0,60.11,0.0,1142.0,7.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8349,90.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.0,5.0,4.5,5.0,7.0,4.5,4.5,6.0,4.5,0.0,5.5,4.5,6.5,6.0,0.0,5.5,5.5,0.0,1.0,2.637137231243872,-0.3628627687561279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
