,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI
460,5.64,0.0,5.68,21,0,31,1.15,4,0,5,0.9,0.0,0.94,1644,0,2527,78.29,0.0,81.52,411.0,505.0,7.0,5.25,6.357142857142857,0.0,6.0,4.5,0.0,0.0,8.0,7.5,7.0,5.5,6.0,4.5,6.0,5.0,3.5,6.0,2,7,1.0,0.0,0.0,2.0,5.0,15.0,0.8019,1243.0,9.0,9.0,44.9,8.0,0.0,0.0,4.5
461,5.56,5.68,5.53,26,17,36,0.91,4,4,5,0.65,0.94,0.69,1567,1339,2263,60.27,78.76,62.86,392.0,453.0,6.0,6.5,5.9,7.0,7.0,5.0,7.0,7.5,6.0,5.0,4.5,5.0,5.0,6.0,6.0,7.0,5.0,4.5,4,10,0.0,0.0,0.0,5.0,5.0,10.0,0.7198,930.0,10.0,8.0,49.49,13.0,0.0,0.0,6.0
462,5.5,7.0,5.5,24,1,24,1.09,4,0,4,0.54,1.0,0.54,1375,85,1375,57.29,85.0,57.29,344.0,344.0,5.5,6.166666666666667,5.611111111111111,7.0,0.0,4.5,7.0,4.5,5.0,5.0,5.5,5.0,7.0,0.0,5.5,6.0,5.5,4.0,3,9,0.0,0.0,2.0,1.0,9.0,13.0,0.7829,789.0,5.0,13.0,42.08,44.0,0.0,0.0,5.5
463,5.35,5.35,5.35,26,24,26,0.86,4,4,4,0.73,0.71,0.73,1649,1504,1649,63.42,62.67,63.42,412.0,412.0,5.5,5.125,5.65,5.0,5.0,5.5,5.0,5.5,8.5,5.0,6.0,5.0,6.0,6.0,5.0,5.5,4.5,4.5,4,10,0.0,0.0,3.0,2.0,4.0,10.0,0.7407,842.0,10.0,6.0,41.9,21.0,0.0,0.0,5.0
464,5.27,4.33,5.3,15,3,27,1.03,4,0,8,0.53,0.0,0.63,735,61,1529,49.0,20.33,56.63,184.0,191.0,6.0,4.333333333333333,5.125,4.5,4.5,4.0,0.0,5.0,6.5,6.0,6.0,4.5,0.0,4.5,4.5,5.0,0.0,0.0,3,8,0.0,0.0,0.0,0.0,2.0,2.0,0.8655,339.0,3.0,8.0,43.52,10.0,0.0,0.0,4.0
465,5.0,0.0,5.03,9,0,18,1.15,4,0,6,0.56,0.0,0.56,373,0,802,41.44,0.0,44.56,93.0,134.0,6.0,5.0,4.857142857142857,0.0,3.5,4.5,7.0,0.0,5.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3,7,0.0,0.0,1.0,0.0,1.0,5.0,0.7802,244.0,0.0,1.0,34.62,4.0,0.0,0.0,0.0
466,4.98,6.0,5.02,22,1,30,0.81,4,0,5,0.59,0.0,0.6,1321,20,1735,60.05,20.0,57.83,330.0,347.0,6.0,6.25,5.166666666666667,6.0,0.0,6.5,0.0,4.5,5.0,0.0,4.0,0.0,5.0,4.5,4.5,5.5,5.5,4.5,2,6,0.0,0.0,0.0,0.0,2.0,22.0,0.7972,810.0,4.0,15.0,35.58,48.0,0.0,0.0,5.5
467,4.98,5.13,4.93,25,4,30,0.94,4,1,5,0.4,0.5,0.33,1010,152,1128,40.4,38.0,37.6,253.0,226.0,6.0,5.125,4.8125,6.5,4.5,4.5,5.0,0.0,5.0,0.0,4.0,4.5,4.5,4.5,5.0,4.0,4.5,6.0,4,8,0.0,0.0,1.0,3.0,1.0,8.0,0.8278,634.0,3.0,8.0,37.7,13.0,0.0,0.0,4.5
468,6.0,6.0,6.0,8,8,8,1.34,3,3,3,0.75,0.75,0.75,541,541,541,67.63,67.63,67.63,180.0,180.0,8.0,6.125,6.0,5.0,8.0,5.5,6.0,6.0,8.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,0.0,0.0,0.0,3.0,1.0,0.0,0.734,293.0,7.0,1.0,39.02,6.0,0.0,0.0,0.0
469,5.65,5.25,5.54,17,2,27,0.9,3,1,7,0.88,0.5,0.81,1221,125,1749,71.82,62.5,64.78,407.0,250.0,6.0,5.25,5.416666666666667,4.5,6.0,0.0,0.0,0.0,0.0,5.0,5.0,6.5,5.5,5.5,4.0,7.0,5.0,5.5,2,6,1.0,0.0,0.0,3.0,2.0,2.0,0.883,667.0,2.0,11.0,53.39,13.0,0.0,0.0,5.5
470,5.54,5.61,5.33,26,9,35,0.86,3,1,3,0.92,1.0,0.74,2038,746,2298,78.38,82.89,65.66,679.0,766.0,6.0,5.75,5.611111111111111,6.0,5.0,6.0,6.0,5.5,7.0,4.5,5.5,5.0,0.0,4.5,6.0,4.0,5.5,5.5,4,9,0.0,0.0,0.0,4.0,9.0,18.0,0.792,1107.0,8.0,17.0,44.0,37.0,0.0,0.0,6.0
471,5.48,5.5,5.28,26,13,37,0.83,3,3,3,0.81,1.0,0.78,1639,945,2314,63.04,72.69,62.54,546.0,771.0,7.0,5.0,5.65,4.5,4.5,5.5,5.5,6.5,7.5,4.5,6.0,5.0,7.0,4.5,6.0,4.5,0.0,6.0,4,10,0.0,0.0,0.0,3.0,2.0,11.0,0.7538,806.0,15.0,16.0,39.44,38.0,0.0,0.0,6.0
472,5.42,5.3,5.27,26,20,31,0.83,3,2,3,0.81,0.8,0.77,1660,1313,1897,63.85,65.65,61.19,553.0,632.0,6.5,6.375,5.5,6.0,7.0,6.5,6.0,5.0,6.0,4.0,4.0,5.0,5.5,4.5,6.5,5.5,5.5,4.5,4,10,0.0,0.0,0.0,3.0,7.0,18.0,0.7664,897.0,12.0,25.0,46.69,47.0,0.0,0.0,6.5
473,5.34,5.3,5.34,25,23,34,0.83,3,2,3,0.88,0.87,0.74,1703,1566,2040,68.12,68.09,60.0,568.0,680.0,6.0,5.0,5.25,5.0,4.5,5.5,5.0,5.0,5.0,5.5,4.5,6.5,6.0,4.0,6.5,5.0,5.0,5.0,4,10,0.0,0.0,0.0,1.0,3.0,12.0,0.81,1140.0,9.0,18.0,44.86,15.0,0.0,0.0,5.0
474,5.28,5.1,5.24,25,15,34,1.01,3,2,3,0.88,0.8,0.79,1669,912,2150,66.76,60.8,63.24,556.0,717.0,6.0,5.125,5.05,4.5,7.0,3.0,6.0,5.0,3.5,5.0,5.5,6.5,4.5,5.0,4.0,5.5,5.0,6.5,4,10,1.0,0.0,0.0,4.0,5.0,11.0,0.8234,1165.0,6.0,26.0,40.18,62.0,0.0,0.0,6.0
475,5.26,5.65,5.38,25,10,36,0.81,3,2,6,0.64,0.6,0.67,1495,631,2308,59.8,63.1,64.11,498.0,385.0,6.5,6.0,5.65,5.0,7.0,5.5,6.5,5.5,6.0,5.5,5.5,5.0,5.0,0.0,5.0,5.0,5.0,5.5,4,10,0.0,0.0,0.0,0.0,3.0,17.0,0.8144,951.0,11.0,12.0,44.1,17.0,0.0,0.0,5.5
476,5.21,4.69,5.35,26,13,37,1.02,3,0,5,0.77,0.62,0.76,1696,665,2482,65.23,51.15,67.08,565.0,496.0,6.5,4.875,4.8,5.0,4.5,5.0,5.0,5.5,4.5,4.5,4.5,4.5,5.0,4.5,4.0,4.5,0.0,5.5,4,10,0.0,0.0,1.0,1.0,6.0,23.0,0.7719,1013.0,7.0,28.0,41.25,35.0,0.0,0.0,5.5
477,5.2,0.0,5.2,5,0,5,1.1,3,0,3,0.8,0.0,0.8,325,0,325,65.0,0.0,65.0,108.0,108.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.7733,119.0,0.0,1.0,26.23,12.0,0.0,0.0,4.0
478,5.17,5.2,5.17,21,5,21,0.91,3,0,3,0.71,0.4,0.71,1156,190,1156,55.05,38.0,55.05,385.0,385.0,6.0,5.25,5.1875,6.0,5.0,5.0,5.0,5.0,0.0,6.0,0.0,5.0,4.5,4.0,4.0,4.0,6.0,5.0,4,8,0.0,0.0,1.0,0.0,4.0,14.0,0.8568,765.0,7.0,9.0,37.93,30.0,0.0,0.0,4.5
479,5.17,0.0,5.21,23,0,33,0.82,3,0,3,0.7,0.0,0.67,1422,0,1992,61.83,0.0,60.36,474.0,664.0,6.5,5.0,5.1875,0.0,5.0,0.0,5.0,4.5,5.5,5.0,4.0,7.5,5.0,5.0,4.5,5.0,4.0,5.5,2,8,1.0,0.0,0.0,0.0,1.0,3.0,0.8018,767.0,7.0,6.0,38.32,5.0,0.0,0.0,4.75
480,5.1,4.5,5.1,21,1,21,0.92,3,0,3,0.67,1.0,0.67,1227,68,1227,58.43,68.0,58.43,409.0,409.0,6.0,4.666666666666667,4.75,4.5,0.0,4.5,5.0,5.5,4.5,0.0,0.0,0.0,4.5,7.0,5.0,4.0,4.0,5.5,3,6,1.0,0.0,0.0,1.0,0.0,3.0,0.7219,697.0,14.0,7.0,41.99,26.0,0.0,0.0,4.5
481,5.06,5.06,5.0,26,26,36,0.68,3,3,4,0.65,0.65,0.75,1607,1607,2453,61.81,61.81,68.14,536.0,613.0,6.0,5.0,5.0,5.5,4.5,4.5,5.5,5.0,4.5,6.0,5.0,4.5,5.0,7.0,6.0,4.0,5.5,4.5,4,10,0.0,0.0,0.0,2.0,3.0,11.0,0.8011,618.0,9.0,6.0,38.57,10.0,0.0,0.0,5.0
482,5.04,5.0,5.04,14,3,14,0.8,3,0,3,0.57,0.67,0.57,780,190,780,55.71,63.33,55.71,260.0,260.0,5.0,5.0,5.0,4.5,5.5,5.0,0.0,4.5,7.0,4.0,5.5,4.5,4.5,4.5,4.5,5.5,5.0,6.0,3,9,0.0,0.0,0.0,1.0,3.0,0.0,0.8506,442.0,3.0,3.0,33.73,11.0,0.0,0.0,4.5
483,5.02,4.42,5.02,22,6,22,1.1,3,0,3,0.82,0.83,0.82,1315,357,1315,59.77,59.5,59.77,438.0,438.0,7.0,4.25,4.777777777777778,4.0,4.5,4.5,4.0,5.5,4.0,0.0,4.5,7.0,5.0,4.0,0.0,6.0,7.0,4.0,4,9,0.0,0.0,0.0,1.0,1.0,5.0,0.6726,640.0,16.0,16.0,41.57,27.0,0.0,0.0,5.0
484,4.83,5.19,4.93,24,8,35,0.95,3,1,4,0.46,0.63,0.63,1082,450,1948,45.08,56.25,55.66,361.0,487.0,6.0,5.125,5.1875,7.0,4.5,5.0,4.0,5.5,6.5,4.5,4.5,0.0,0.0,4.5,2.5,4.0,4.5,5.0,4,8,0.0,0.0,0.0,1.0,7.0,13.0,0.7808,670.0,1.0,4.0,47.79,14.0,0.0,0.0,0.0
485,4.81,3.5,4.8,16,1,20,1.03,3,1,3,0.5,0.0,0.4,822,27,923,51.38,27.0,46.15,274.0,308.0,3.5,4.0,4.0,3.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,4.0,2,2,0.0,0.0,0.0,2.0,4.0,11.0,0.7613,303.0,2.0,6.0,33.01,22.0,0.0,0.0,0.0
486,4.72,0.0,4.72,16,0,25,0.84,3,0,5,0.63,0.0,0.48,814,0,1135,50.88,0.0,45.4,271.0,227.0,6.0,4.5,4.375,0.0,0.0,0.0,4.5,0.0,4.5,0.0,0.0,4.0,4.5,4.0,6.0,5.0,6.5,5.0,1,4,0.0,0.0,0.0,0.0,1.0,6.0,0.7427,256.0,2.0,1.0,38.03,9.0,0.0,0.0,5.0
487,4.62,4.66,4.49,26,16,36,0.94,3,1,3,0.31,0.25,0.36,1029,614,1613,39.58,38.38,44.81,343.0,538.0,6.0,4.375,4.6,4.5,4.0,4.0,5.0,4.5,4.0,3.5,7.5,4.5,4.5,6.5,4.5,4.0,4.5,4.5,4,10,0.0,0.0,0.0,0.0,0.0,4.0,0.7411,435.0,1.0,6.0,34.15,28.0,0.0,0.0,4.5
488,4.6,0.0,4.46,24,0,28,1.05,3,0,3,0.83,0.0,0.86,1699,0,1932,70.79,0.0,69.0,566.0,644.0,6.0,5.333333333333333,5.111111111111111,0.0,4.0,5.5,6.5,6.0,5.0,4.0,6.0,5.0,4.0,4.5,4.0,5.0,3.5,4.5,3,9,0.0,0.0,1.0,2.0,5.0,13.0,0.7651,935.0,10.0,12.0,40.44,46.0,0.0,0.0,4.0
489,4.54,4.0,4.54,24,1,24,0.9,3,0,3,0.5,0.0,0.5,1213,29,1213,50.54,29.0,50.54,404.0,404.0,6.0,4.0,4.285714285714286,4.0,0.0,4.0,4.0,4.5,6.0,4.5,0.0,0.0,3.0,4.5,4.0,5.5,4.5,4.0,3,7,0.0,0.0,0.0,0.0,1.0,7.0,0.6905,462.0,7.0,7.0,34.23,25.0,0.0,0.0,3.0
490,5.81,5.81,5.81,27,27,37,1.23,2,2,3,1.0,1.0,1.0,2389,2389,3168,88.48,88.48,85.62,1195.0,1056.0,7.0,6.875,5.95,7.5,7.0,5.5,7.5,6.5,4.5,5.5,4.5,4.0,7.0,5.5,7.0,8.0,6.0,5.0,4,10,2.0,0.0,0.0,3.0,7.0,11.0,0.8961,2150.0,20.0,29.0,58.93,21.0,0.0,0.0,7.0
491,5.58,5.5,5.5,20,4,25,0.96,2,0,2,0.8,1.0,0.68,1219,311,1342,60.95,77.75,53.68,610.0,671.0,7.5,5.5,5.857142857142857,4.0,6.0,6.0,6.0,0.0,0.0,8.0,0.0,6.0,5.0,5.0,4.5,0.0,4.5,0.0,4,7,0.0,0.0,0.0,1.0,1.0,9.0,0.8507,808.0,8.0,9.0,52.63,5.0,0.0,0.0,5.5
492,5.48,5.48,5.48,24,24,24,0.74,2,2,2,0.79,0.79,0.79,1687,1687,1687,70.29,70.29,70.29,844.0,844.0,7.0,5.5,5.35,5.5,5.5,5.5,5.5,5.0,4.5,5.5,5.5,5.5,5.5,5.5,4.5,5.5,7.5,6.0,4,10,0.0,1.0,1.0,3.0,3.0,15.0,0.8551,1175.0,13.0,30.0,49.33,22.0,0.0,0.0,5.5
493,5.43,0.0,5.54,15,0,25,0.78,2,0,2,0.8,0.0,0.88,964,0,1786,64.27,0.0,71.44,482.0,893.0,6.0,0.0,5.375,0.0,0.0,0.0,0.0,5.5,5.0,0.0,6.0,5.0,0.0,4.5,6.0,5.5,0.0,4.0,0,4,1.0,1.0,1.0,2.0,3.0,6.0,0.8616,680.0,1.0,5.0,48.98,21.0,0.0,0.0,6.5
494,5.34,5.34,5.25,25,25,36,0.8,2,2,2,0.76,0.76,0.81,1650,1650,2443,66.0,66.0,67.86,825.0,1222.0,7.0,5.375,5.3,7.0,4.5,4.5,5.5,4.5,5.0,5.0,7.0,5.5,4.5,6.0,4.5,5.5,4.5,7.0,4,10,0.0,0.0,0.0,0.0,0.0,3.0,0.843,1053.0,19.0,34.0,47.37,37.0,0.0,0.0,5.0
495,5.33,5.33,5.33,27,27,27,0.84,2,2,2,0.93,0.93,0.93,2174,2174,2174,80.52,80.52,80.52,1087.0,1087.0,7.0,5.25,5.05,6.0,4.5,5.5,5.0,5.5,4.5,6.0,5.0,4.5,4.0,4.0,4.0,6.0,6.0,7.0,4,10,0.0,0.0,1.0,1.0,1.0,21.0,0.8077,1301.0,12.0,28.0,45.86,29.0,0.0,0.0,4.0
496,5.33,5.6,5.33,20,10,20,0.92,2,1,2,0.75,0.9,0.75,1199,696,1199,59.95,69.6,59.95,600.0,600.0,7.0,5.375,5.6,5.0,5.5,5.5,5.5,5.5,5.5,7.0,4.5,7.5,4.5,0.0,0.0,5.0,4.5,5.5,4,10,0.0,0.0,0.0,2.0,0.0,11.0,0.7418,515.0,5.0,12.0,47.89,8.0,0.0,0.0,5.5
497,5.29,0.0,5.29,21,0,21,0.78,2,0,2,0.52,0.0,0.52,971,0,971,46.24,0.0,46.24,486.0,486.0,7.0,4.75,4.9,0.0,5.0,0.0,4.5,0.0,5.0,0.0,5.0,5.0,0.0,5.0,4.5,4.0,4.5,0.0,2,5,0.0,0.0,2.0,2.0,2.0,4.0,0.7491,576.0,9.0,18.0,62.28,13.0,0.0,0.0,5.5
498,5.23,0.0,5.23,24,0,35,0.59,2,0,2,0.58,0.0,0.54,1285,0,1832,53.54,0.0,52.34,643.0,916.0,5.0,4.75,5.0,0.0,0.0,5.0,4.5,5.0,4.5,5.0,6.0,5.0,5.0,5.0,5.5,5.0,5.0,5.0,2,8,0.0,0.0,0.0,0.0,1.0,6.0,0.8225,982.0,15.0,21.0,51.26,17.0,0.0,0.0,5.0
499,5.21,5.95,5.12,26,11,33,0.98,2,2,3,0.62,0.82,0.55,1433,812,1649,55.12,73.82,49.97,717.0,550.0,6.0,6.75,6.05,7.0,8.0,7.0,5.0,6.0,5.5,5.5,6.0,5.5,5.0,5.0,0.0,4.5,5.0,4.5,4,10,0.0,0.0,1.0,4.0,2.0,18.0,0.8835,708.0,5.0,14.0,36.68,26.0,0.0,0.0,4.5
500,5.18,0.0,5.18,17,0,17,0.5,2,0,2,0.12,0.0,0.12,401,0,401,23.59,0.0,23.59,201.0,201.0,6.0,5.25,5.5,0.0,5.0,5.5,0.0,0.0,0.0,4.5,5.5,6.5,6.0,0.0,5.0,0.0,5.0,5.0,2,6,0.0,0.0,0.0,0.0,0.0,4.0,0.7769,353.0,5.0,3.0,46.51,1.0,0.0,0.0,6.0
501,5.17,5.63,5.31,23,8,35,0.94,2,1,6,0.78,0.63,0.69,1645,500,2276,71.52,62.5,65.03,823.0,379.0,6.0,6.125,5.444444444444445,5.5,6.0,7.0,6.0,6.5,4.5,4.5,5.0,0.0,4.0,5.5,6.0,4.5,5.5,5.5,4,9,0.0,0.0,0.0,1.0,0.0,9.0,0.7675,702.0,15.0,20.0,45.79,37.0,0.0,0.0,4.75
502,5.15,5.25,5.11,26,20,37,0.6,2,2,4,0.19,0.25,0.3,715,611,1154,27.5,30.55,31.19,358.0,289.0,6.0,4.875,5.15,5.0,5.0,4.5,5.0,6.5,5.0,5.0,6.0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,4,10,0.0,0.0,0.0,2.0,2.0,2.0,0.626,354.0,5.0,7.0,49.53,11.0,0.0,0.0,4.5
503,5.08,5.05,5.15,13,10,23,1.17,2,2,3,0.54,0.6,0.61,713,582,1338,54.85,58.2,58.17,357.0,446.0,7.0,5.375,5.05,7.5,3.5,7.0,3.5,4.5,5.0,5.0,5.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,4,10,1.0,0.0,0.0,0.0,1.0,6.0,0.7843,408.0,4.0,7.0,49.06,8.0,0.0,0.0,0.0
504,5.08,4.7,5.04,25,5,35,0.9,2,0,2,0.8,0.0,0.77,1607,89,2122,64.28,17.8,60.63,804.0,1061.0,7.0,4.625,4.666666666666667,4.5,5.0,5.0,4.0,5.0,0.0,3.5,5.0,5.0,5.0,4.5,5.0,5.5,5.0,5.0,4,9,0.0,0.0,0.0,2.0,0.0,7.0,0.7826,891.0,4.0,10.0,40.0,46.0,0.0,0.0,7.0
505,5.06,5.06,5.06,8,8,8,0.62,2,2,2,0.5,0.5,0.5,400,400,400,50.0,50.0,50.0,200.0,200.0,6.0,5.125,5.0625,6.0,4.5,5.0,5.0,6.0,4.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,0.0,0.0,0.0,0.0,1.0,8.0,0.6342,145.0,1.0,2.0,51.35,1.0,0.0,0.0,0.0
506,5.05,5.63,5.0,19,8,21,0.9,2,1,2,0.26,0.63,0.33,730,438,829,38.42,54.75,39.48,365.0,415.0,6.5,6.125,5.625,6.0,7.0,5.0,6.5,5.0,6.0,5.0,4.5,0.0,0.0,4.5,5.0,4.5,4.0,4.5,4,8,0.0,0.0,0.0,1.0,0.0,11.0,0.7225,485.0,7.0,5.0,55.0,12.0,0.0,0.0,4.5
507,4.96,4.96,4.98,12,12,29,1.21,2,2,7,0.83,0.83,0.69,829,829,1764,69.08,69.08,60.83,415.0,252.0,6.0,4.875,5.15,5.0,5.5,5.0,4.0,6.0,3.5,7.0,4.0,7.0,4.5,4.5,3.5,0.0,0.0,0.0,4,10,0.0,0.0,0.0,2.0,1.0,9.0,0.7118,372.0,2.0,7.0,41.78,24.0,0.0,0.0,4.5
508,4.92,5.25,4.92,12,2,12,0.67,2,1,2,0.42,0.0,0.42,412,11,412,34.33,5.5,34.33,206.0,206.0,6.0,5.25,5.142857142857143,4.5,6.0,0.0,0.0,4.5,5.0,5.0,4.5,0.0,6.5,4.5,0.0,0.0,0.0,0.0,2,7,0.0,0.0,0.0,0.0,0.0,2.0,0.7318,280.0,4.0,8.0,42.5,11.0,0.0,0.0,0.0
509,4.77,4.77,4.82,13,13,14,0.7,2,2,2,0.46,0.46,0.43,618,618,645,47.54,47.54,46.07,309.0,323.0,5.5,4.375,4.75,4.5,4.0,4.0,5.0,5.0,6.0,6.0,4.5,4.5,4.0,5.5,4.5,4.5,0.0,0.0,4,10,1.0,0.0,0.0,1.0,2.0,3.0,0.7518,298.0,0.0,3.0,35.0,5.0,0.0,0.0,0.0
510,4.64,4.25,4.95,22,4,32,0.79,2,0,8,0.68,0.5,0.75,1226,200,2018,55.73,50.0,63.06,613.0,252.0,6.0,4.25,4.722222222222222,3.5,4.5,4.5,4.5,0.0,5.0,4.5,6.5,4.5,5.0,4.0,3.0,0.0,4.5,4.5,4,9,0.0,0.0,0.0,0.0,1.0,3.0,0.6065,413.0,2.0,4.0,42.24,33.0,0.0,0.0,5.5
511,4.63,4.63,4.56,27,27,34,0.7,2,2,2,0.19,0.19,0.18,752,752,988,27.85,27.85,29.06,376.0,494.0,6.0,4.375,4.45,4.5,4.0,4.0,5.0,5.0,4.5,5.0,4.0,4.0,4.5,4.5,4.0,4.5,4.0,4.0,4,10,1.0,0.0,0.0,0.0,4.0,6.0,0.7011,342.0,1.0,3.0,41.29,21.0,0.0,0.0,4.5
512,4.55,4.7,4.67,21,5,33,0.85,2,1,7,0.62,0.8,0.7,971,371,1806,46.24,74.2,54.73,486.0,258.0,5.0,4.25,4.9375,3.5,4.5,4.5,4.5,6.5,0.0,7.0,4.5,0.0,4.5,3.5,4.0,0.0,3.5,0.0,4,8,0.0,0.0,0.0,0.0,0.0,3.0,0.6629,409.0,2.0,12.0,43.61,19.0,0.0,0.0,0.0
513,4.54,4.69,4.54,23,13,23,0.99,2,2,2,0.65,0.46,0.65,1281,586,1281,55.7,45.08,55.7,641.0,641.0,6.5,4.125,4.45,4.0,4.0,4.5,4.0,4.0,5.0,3.5,7.0,4.5,4.0,6.5,5.0,5.0,0.0,4.0,4,10,0.0,0.0,0.0,3.0,3.0,8.0,0.6739,505.0,2.0,5.0,44.85,30.0,0.0,0.0,5.0
514,4.45,0.0,4.54,20,0,25,0.58,2,0,3,0.15,0.0,0.16,495,0,664,24.75,0.0,26.56,248.0,221.0,5.0,4.0,4.3,0.0,0.0,4.0,0.0,4.5,4.5,0.0,0.0,4.0,4.5,4.5,4.5,4.0,4.0,4.5,1,5,1.0,0.0,0.0,0.0,0.0,2.0,0.7041,239.0,2.0,3.0,40.0,14.0,0.0,0.0,5.0
515,5.98,0.0,5.98,25,0,25,1.07,1,0,1,1.0,0.0,1.0,2147,0,2147,85.88,0.0,85.88,2147.0,2147.0,7.0,5.0,5.8125,0.0,0.0,5.0,5.0,7.0,8.0,4.0,6.5,5.5,5.5,7.0,7.0,5.0,6.5,7.0,2,8,0.0,0.0,0.0,5.0,10.0,11.0,0.8781,1782.0,29.0,17.0,62.5,12.0,0.0,0.0,5.5
516,5.73,6.13,5.87,20,4,27,0.97,1,0,2,0.9,0.75,0.89,1403,274,1956,70.15,68.5,72.44,1403.0,978.0,7.0,6.125,6.3,6.0,7.5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,6.0,5.5,0.0,4,5,0.0,0.0,0.0,4.0,9.0,11.0,0.8539,1024.0,11.0,12.0,46.76,20.0,0.0,0.0,4.5
517,5.6,6.33,5.49,26,3,37,0.96,1,0,1,0.81,1.0,0.78,1789,246,2547,68.81,82.0,68.84,1789.0,2547.0,7.0,6.333333333333333,5.666666666666667,8.0,5.0,6.0,0.0,3.5,6.0,5.0,7.0,5.5,5.0,6.0,6.0,5.0,5.5,5.0,3,9,0.0,0.0,0.0,3.0,5.0,16.0,0.8853,1192.0,18.0,25.0,48.92,60.0,0.0,0.0,5.5
518,5.59,5.59,5.5,27,27,34,0.91,1,1,2,0.93,0.93,0.85,2142,2142,2453,79.33,79.33,72.15,2142.0,1227.0,7.0,5.25,5.2,5.5,4.0,5.5,6.0,5.0,4.0,5.5,5.5,5.5,5.5,8.0,5.0,5.5,5.5,6.0,4,10,0.0,0.0,0.0,2.0,5.0,3.0,0.8693,1557.0,8.0,15.0,48.28,13.0,0.0,0.0,5.5
519,5.53,5.7,5.36,20,5,25,0.64,1,1,2,0.6,0.6,0.56,907,244,1091,45.35,48.8,43.64,907.0,546.0,6.0,5.875,5.5625,5.0,7.0,5.5,6.0,5.0,0.0,0.0,6.0,5.5,4.5,5.5,4.5,5.5,5.0,6.0,4,8,0.0,0.0,0.0,2.0,2.0,4.0,0.8915,729.0,5.0,13.0,47.47,5.0,0.0,0.0,5.0
520,5.5,5.33,5.58,20,3,32,0.99,1,0,4,0.7,0.33,0.69,1152,123,1886,57.6,41.0,58.94,1152.0,472.0,7.0,5.333333333333333,5.875,4.5,6.5,5.0,0.0,0.0,6.0,7.0,5.0,7.0,6.0,0.0,0.0,0.0,5.0,5.0,3,8,0.0,0.0,1.0,3.0,8.0,3.0,0.8427,1014.0,4.0,10.0,57.27,18.0,0.0,0.0,5.25
521,5.38,5.57,5.38,16,7,16,1.13,1,1,1,0.31,0.57,0.31,614,379,614,38.38,54.14,38.38,614.0,614.0,8.0,5.0,5.666666666666667,5.5,6.0,5.5,3.0,4.5,8.0,6.5,0.0,7.0,5.0,5.0,5.0,4.5,0.0,0.0,4,9,0.0,0.0,1.0,1.0,3.0,7.0,0.8734,494.0,1.0,7.0,61.76,4.0,0.0,0.0,4.5
522,5.33,0.0,5.45,9,0,19,1.25,1,0,3,0.89,0.0,0.89,537,0,1254,59.67,0.0,66.0,537.0,418.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.5,4.5,0,0,0.0,0.0,0.0,1.0,1.0,5.0,0.8207,325.0,2.0,11.0,54.17,8.0,0.0,0.0,0.0
523,5.25,5.0,5.17,12,4,23,0.66,1,0,2,0.67,0.0,0.65,580,52,1267,48.33,13.0,55.09,580.0,634.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,4.0,0.8552,442.0,5.0,18.0,58.02,7.0,0.0,0.0,0.0
524,5.25,5.5,5.25,24,1,24,0.97,1,0,1,0.67,1.0,0.67,1397,90,1397,58.21,90.0,58.21,1397.0,1397.0,8.0,5.0,5.0,5.5,0.0,5.0,4.5,5.5,6.0,4.5,4.0,5.0,5.0,5.5,8.0,6.0,4.0,4.5,3,9,0.0,0.0,1.0,1.0,3.0,14.0,0.7563,765.0,11.0,28.0,46.35,16.0,0.0,0.0,6.5
