,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,Titu_4,Titu_10,Cleansheet,Pass decis.,Occas° créée,Passes,Ballons,Fautes,But évité,Action stoppée,DMI
0,7.0,0.0,6.17,1,0,3,0.0,1.0,0.0,1.0,90,0,270,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1,6.5,0.0,5.58,1,0,13,0.0,0.0,0.0,0.92,66,0,1146,66.0,0.0,88.15,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
2,6.0,6.0,6.0,26,26,27,0.98,1.0,1.0,1.0,2340,2340,2430,90.0,90.0,90.0,0.0,0.0,4.666666666666667,5.611111111111111,5.5,0.0,4.0,4.5,5.0,8.0,6.0,6.0,5.5,6.0,7.0,5.5,6.0,6.0,5.5,3,9,7.0,0.0,0.0,0.0,0.0,0.0,78.0,25.0,0.0
3,5.84,5.84,5.76,28,28,38,1.23,1.0,1.0,1.0,2520,2520,3420,90.0,90.0,90.0,0.0,0.0,5.625,6.0,7.0,4.5,5.5,5.5,0.0,5.5,6.0,7.0,7.0,6.0,6.0,7.5,6.0,7.0,6.0,4,9,9.0,0.0,0.0,0.0,0.0,0.0,65.0,54.0,5.5
4,5.8,5.0,5.8,5,3,5,1.3,1.0,1.0,1.0,450,270,450,90.0,90.0,90.0,0.0,0.0,5.0,5.0,4.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0
5,5.74,5.74,5.74,27,27,39,1.1,1.0,1.0,1.0,2362,2362,3442,87.48,87.48,88.26,0.0,0.0,5.25,5.0,6.0,5.0,6.0,4.0,0.0,2.5,6.0,4.0,6.0,5.5,7.0,6.0,6.0,6.0,5.5,4,9,13.0,0.0,0.0,0.0,0.0,0.0,38.0,23.0,7.5
6,5.68,5.68,5.72,28,28,39,1.11,1.0,1.0,1.0,2520,2520,3510,90.0,90.0,90.0,0.0,0.0,5.0,5.388888888888889,3.5,0.0,4.5,7.0,6.0,7.5,6.0,4.0,6.0,4.0,4.5,5.5,6.5,6.0,6.5,3,9,11.0,0.0,0.0,0.0,0.0,0.0,62.0,21.0,5.0
7,5.65,5.5,5.69,27,1,34,1.26,1.0,1.0,1.0,2430,90,3060,90.0,90.0,90.0,0.0,0.0,5.5,6.0,5.5,0.0,6.0,5.0,6.0,6.0,7.0,5.5,7.5,5.5,2.5,6.5,6.0,5.5,5.0,3,9,6.0,0.0,0.0,0.0,0.0,0.0,62.0,22.0,6.0
8,5.62,5.38,5.62,21,13,21,1.13,1.0,1.0,1.0,1845,1170,1845,87.86,90.0,87.86,0.0,0.0,4.875,5.3,3.5,4.0,6.0,6.0,4.0,5.0,5.0,6.0,6.5,7.0,5.0,6.0,6.0,0.0,0.0,4,10,9.0,0.0,0.0,0.0,0.0,0.0,36.0,25.0,6.0
9,5.57,5.73,5.47,27,11,38,1.26,1.0,1.0,1.0,2375,990,3365,87.96,90.0,88.55,0.0,0.0,6.5,5.75,8.0,6.0,6.0,6.0,7.0,2.5,5.5,3.0,7.5,6.0,5.5,0.0,0.0,5.0,6.0,4,10,8.0,0.0,0.0,0.0,0.0,0.0,54.0,24.0,5.0
10,5.53,5.53,5.35,29,29,42,0.94,1.0,1.0,1.0,2610,2610,3780,90.0,90.0,90.0,0.0,0.0,5.75,5.45,6.0,6.0,6.0,5.0,5.0,5.5,4.5,4.5,4.0,8.0,5.5,6.0,6.0,6.0,6.0,4,10,12.0,0.0,0.0,0.0,0.0,0.0,53.0,16.0,4.5
11,5.5,0.0,5.5,2,0,2,0.71,1.0,0.0,1.0,180,0,180,90.0,0.0,90.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
12,5.47,5.45,5.5,19,10,20,1.14,1.0,1.0,1.0,1665,900,1755,87.63,90.0,87.75,0.0,0.0,5.5,5.45,5.0,4.5,7.0,5.5,3.0,7.5,6.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4,10,4.0,0.0,0.0,0.0,0.0,0.0,46.0,22.0,6.0
13,5.42,6.5,5.47,25,1,35,0.8,1.0,1.0,1.0,2123,90,3023,84.92,90.0,86.37,0.0,0.0,6.5,5.571428571428571,6.5,0.0,0.0,0.0,5.5,5.0,5.5,5.0,6.0,5.5,5.0,4.5,4.0,6.0,5.5,1,7,5.0,0.0,0.0,0.0,0.0,0.0,37.0,34.0,6.5
14,5.36,0.0,5.09,7,0,16,1.35,1.0,0.0,1.0,630,0,1440,90.0,0.0,90.0,0.0,0.0,5.833333333333333,5.5,0.0,5.0,7.0,5.5,6.5,6.0,3.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,3,6,2.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0
15,5.36,5.36,5.33,29,29,39,1.29,1.0,1.0,1.0,2610,2610,3475,90.0,90.0,89.1,0.0,0.0,5.25,5.3,3.5,7.0,5.0,5.5,6.0,6.0,4.5,4.5,6.0,5.0,4.0,8.0,6.0,4.0,5.0,4,10,5.0,0.0,0.0,0.0,0.0,0.0,60.0,21.0,6.5
16,5.36,5.36,5.31,29,29,39,1.33,1.0,1.0,1.0,2610,2610,3465,90.0,90.0,88.85,0.0,0.0,5.5,5.5,6.0,2.5,6.0,7.5,6.0,4.5,5.5,6.5,3.5,7.0,5.0,6.5,6.0,4.0,5.0,4,10,7.0,0.0,0.0,0.0,0.0,0.0,56.0,30.0,5.0
17,5.32,6.0,5.41,22,1,35,1.31,1.0,1.0,1.0,1980,90,3150,90.0,90.0,90.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.0,7.0,3.0,0.0,5.0,5.5,1,4,7.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,6.17
18,5.26,5.26,5.14,27,27,38,1.59,1.0,1.0,1.0,2430,2430,3420,90.0,90.0,90.0,0.0,0.0,4.0,5.0,4.5,0.0,6.5,1.0,0.0,6.5,7.5,5.5,4.0,4.5,7.0,6.0,6.0,7.0,3.5,3,8,11.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,4.5
19,5.25,0.0,5.25,18,0,18,1.93,1.0,0.0,1.0,1620,0,1620,90.0,0.0,90.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.5,0.0,6.0,3.5,0,1,6.0,0.0,0.0,0.0,0.0,0.0,40.0,14.0,5.0
20,5.21,5.1,5.2,28,21,40,1.29,1.0,1.0,1.0,2520,1890,3600,90.0,90.0,90.0,0.0,0.0,5.375,5.05,4.5,6.0,6.0,5.0,4.5,6.0,3.5,6.0,4.0,5.0,3.5,5.5,5.0,3.5,4.0,4,10,6.0,0.0,0.0,0.0,0.0,0.0,68.0,25.0,5.75
21,5.14,0.0,5.26,22,0,33,1.09,1.0,0.0,1.0,1980,0,2970,90.0,0.0,90.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.5,3.5,6.0,4.0,6.0,5.0,3.5,7.0,4.0,5.5,0,5,6.0,0.0,0.0,0.0,0.0,0.0,33.0,13.0,6.0
22,5.11,0.0,5.03,9,0,20,1.19,0.89,0.0,0.95,765,0,1755,85.0,0.0,87.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,0,0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,4.5
23,5.07,5.07,5.1,28,28,39,0.87,1.0,1.0,1.0,2520,2520,3510,90.0,90.0,90.0,0.0,0.0,5.166666666666667,4.944444444444445,4.5,0.0,5.0,6.0,5.0,4.0,5.5,5.0,5.5,4.0,6.0,4.5,4.5,6.0,5.5,3,9,10.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,5.0
24,5.07,5.07,5.07,29,29,29,1.21,1.0,1.0,1.0,2610,2610,2610,90.0,90.0,90.0,0.0,0.0,5.5,5.35,5.5,4.0,7.5,5.0,5.5,7.0,4.0,3.0,6.0,6.0,4.0,5.5,2.5,6.0,2.5,4,10,4.0,0.0,0.0,0.0,0.0,0.0,49.0,13.0,4.5
25,5.02,0.0,5.06,26,0,27,1.43,1.0,0.0,1.0,2340,0,2430,90.0,0.0,90.0,0.0,0.0,5.5,4.875,0.0,0.0,4.0,7.0,4.5,4.0,6.0,5.0,4.5,4.0,4.5,6.0,3.5,7.5,7.0,2,8,6.0,0.0,0.0,0.0,0.0,0.0,51.0,25.0,4.5
26,5.0,0.0,4.75,3,0,4,1.0,0.67,0.0,0.75,235,0,325,78.33,0.0,81.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
27,5.0,0.0,5.0,2,0,2,0.71,1.0,0.0,1.0,180,0,180,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.5
28,5.0,5.25,5.0,3,2,3,0.87,1.0,1.0,1.0,270,180,270,90.0,90.0,90.0,0.0,0.0,5.25,5.25,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0
29,4.94,4.94,5.11,9,8,14,1.31,1.0,1.0,1.0,810,720,1253,90.0,90.0,89.5,0.0,0.0,4.625,4.9375,4.5,4.5,5.0,4.5,3.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0
30,4.9,0.0,4.9,5,0,5,0.89,0.4,0.0,0.4,307,0,307,61.4,0.0,61.4,0.0,0.0,5.0,5.166666666666667,0.0,0.0,6.0,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0
31,4.75,0.0,4.75,2,0,2,1.77,1.0,0.0,1.0,180,0,180,90.0,0.0,90.0,0.0,0.0,3.5,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0
32,4.55,0.0,4.55,11,0,11,1.19,0.91,0.0,0.91,945,0,945,85.91,0.0,85.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,5.0,6.5,3.5,0,0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0
33,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,3.75,0,0,2,0.0,0.0,0.0,1.0,0,0,180,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,5.0,0,0,3,0.0,0.0,0.0,1.0,0,0,270,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,4.83,0,0,9,0.0,0.0,0.0,1.0,0,0,810,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,6.0,0,0,1,0.0,0.0,0.0,0.0,0,0,35,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,6.2,6.2,5.48,10,10,20,1.32,1.0,1.0,1.0,900,900,1799,90.0,90.0,89.95,0.0,0.0,6.125,6.2,5.0,7.0,6.0,6.5,6.5,6.0,6.0,3.5,7.0,8.5,0.0,0.0,0.0,0.0,0.0,4,10,5.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.0
58,6.0,0.0,6.0,1,0,1,0.0,1.0,0.0,1.0,90,0,90,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
59,6.0,0.0,6.0,1,0,1,0.0,0.0,0.0,0.0,81,0,81,81.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
60,6.0,0.0,6.0,1,0,1,0.0,1.0,0.0,1.0,90,0,90,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0
61,5.95,5.95,5.95,22,22,22,0.9,1.0,1.0,1.0,1980,1980,1980,90.0,90.0,90.0,0.0,0.0,6.0,5.85,7.0,5.0,6.5,5.5,7.5,6.0,6.0,6.0,4.0,5.0,6.5,6.0,6.0,6.0,6.5,4,10,13.0,0.0,0.0,0.0,0.0,0.0,42.0,35.0,7.0
62,5.85,0.0,5.56,24,0,31,1.04,1.0,0.0,1.0,2160,0,2790,90.0,0.0,90.0,0.0,0.0,6.833333333333333,5.75,0.0,7.5,7.0,6.0,4.0,6.0,6.5,3.0,6.0,0.0,5.0,6.0,4.0,6.0,6.0,3,8,9.0,0.0,0.0,0.0,0.0,0.0,50.0,26.0,5.0
63,5.85,5.85,5.48,10,10,20,0.94,1.0,1.0,1.0,900,900,1800,90.0,90.0,90.0,0.0,0.0,6.25,5.85,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,4,10,4.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,0.0
64,5.67,5.67,5.67,29,29,29,0.66,1.0,1.0,1.0,2610,2610,2610,90.0,90.0,90.0,0.0,0.0,6.125,5.5,6.5,5.0,7.0,6.0,5.0,5.0,5.0,5.0,6.0,4.5,5.5,5.5,5.5,7.0,5.5,4,10,12.0,0.0,0.0,0.0,0.0,0.0,49.0,29.0,5.5
65,5.64,5.64,5.54,29,29,35,1.22,1.0,1.0,1.0,2610,2610,3150,90.0,90.0,90.0,0.0,0.0,4.25,5.35,4.0,4.0,5.0,4.0,8.0,5.5,5.5,6.0,5.5,6.0,6.0,5.5,3.0,6.0,6.0,4,10,11.0,0.0,0.0,0.0,0.0,0.0,52.0,34.0,4.5
