,index,Joueur,Poste,Cote,Enchère moy,Note,Note série,Note 1 an,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,Titu,Titu série,Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Corner gagné,Passes,Ballons,Interceptions,Tacles,Duel,Fautes,But évité,Action stoppée,DMI,moy_j,moy_j_10,j-1,j-2,j-3,j-4,j-5,j-6,j-7,j-8,j-9,j-10,j-11,j-12,j-13,j-14,j-15,j-16,j-17,j-18,j-19,j-20,j-21,j-22,j-23,j-24,j-25,j-26,j-27,j-28,j-29,j-30,j-31,j-32,j-33,j-34,j-35,j-36,j-37,j-38,Titu_4,Titu_10
200,519,Perkins Sonny,A,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
201,520,Chiquinho,MO,1.0,0.0,0.0,0.0,5.0,0,0,4,0.0,0.0,1.47,0,0,0,0.0,0.0,0.25,0,0,155,0.0,0.0,38.75,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,3.5,0,0
202,525,Lyle Taylor Lyle,A,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
203,529,Gray Archie,MO,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
204,530,Yarmolyuk Ehor,MO,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
205,536,Mbappé Kylian,A,48.0,87.0,6.16,6.67,6.41,28,9,37,1.52,1.75,1.63,22,9,35,0.93,1.0,0.95,2282,810,3091,81.5,90.0,83.54,104.0,88.0,5.0,2.18,10.5,2.0,0.0,2.0,4.0,14.0,44.0,0.829,1540.0,4.0,4.0,42.13,13.0,0.0,0.0,7.0,6.375,6.666666666666667,7.5,8.0,5.5,4.5,3.5,7.0,7.5,8.5,8.0,0.0,0.0,3.5,5.0,4.5,0.0,5.0,6.5,6.5,5.0,6.0,8.0,7.0,5.0,6.0,5.0,5.0,7.5,6.5,4.5,9.0,7.0,0.0,8.5,8.0,6.0,8.0,4.0,7.0,4,9
206,537,David Jonathan,A,46.0,68.0,5.87,5.86,5.56,31,11,40,1.24,0.9,1.4,21,9,23,0.97,1.0,0.93,2651,971,3249,85.52,88.27,81.22,126.0,141.0,5.5,2.19,10.5,7.0,0.0,0.0,4.0,7.0,23.0,0.8339,1149.0,7.0,14.0,38.77,34.0,0.0,0.0,4.5,5.625,5.95,5.5,6.5,4.5,6.0,6.0,7.5,6.0,5.0,5.5,7.0,5.0,0.0,5.5,8.0,4.0,6.0,5.5,4.5,5.0,5.0,6.5,7.5,6.0,7.0,6.0,4.0,8.0,5.0,4.5,4.0,7.0,8.5,5.0,8.0,3.5,3.5,4.5,4.5,4,10
207,538,Lacazette Alexandre,A,39.0,58.0,5.91,6.08,5.54,29,6,36,1.11,0.8,1.27,20,6,20,0.97,0.83,0.83,2395,422,2646,82.59,70.33,73.5,120.0,132.0,5.0,1.95,9.0,5.0,0.0,1.0,4.0,5.0,25.0,0.7383,1168.0,14.0,20.0,44.59,56.0,0.0,0.0,5.0,5.875,6.142857142857143,5.5,6.0,7.0,5.0,6.0,7.0,0.0,0.0,0.0,6.5,7.0,5.0,7.0,5.0,5.0,4.0,7.5,6.0,4.0,6.5,8.0,7.0,6.0,4.0,5.0,5.0,6.5,5.5,4.5,7.0,7.0,6.0,4.0,4.5,4.5,0.0,0.0,0.0,4,7
208,539,Balogun Folarin,A,33.0,52.0,5.44,5.3,5.44,31,15,31,1.45,1.56,1.45,18,8,18,0.9,1.0,0.9,2475,1312,2475,79.84,87.47,79.84,138.0,138.0,4.0,1.83,11.0,5.0,0.0,0.0,2.0,8.0,11.0,0.705,919.0,2.0,3.0,32.32,31.0,0.0,0.0,6.5,4.875,5.1,5.0,3.5,4.0,7.0,6.0,7.0,4.0,5.5,3.0,6.0,5.0,8.5,6.5,3.5,5.0,0.0,8.0,4.5,6.0,4.5,7.0,3.0,5.0,6.0,4.0,4.5,6.0,7.0,4.0,7.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10
209,540,Ben Yedder Wissam,A,43.0,60.0,5.59,5.55,5.64,28,10,37,1.5,1.72,1.4,17,5,25,0.86,0.9,0.89,1813,745,2521,64.75,74.5,68.14,107.0,101.0,5.0,2.53,8.0,4.0,0.0,0.0,6.0,6.0,11.0,0.738,753.0,4.0,8.0,37.2,17.0,0.0,0.0,6.0,4.875,5.55,3.0,7.0,5.0,4.5,6.5,4.0,7.0,4.0,6.0,8.5,0.0,7.0,4.0,8.0,6.0,0.0,5.0,6.0,5.0,5.5,7.0,4.0,6.0,8.5,7.0,4.5,0.0,4.5,4.0,4.5,4.5,0.0,6.0,8.0,5.0,6.0,6.0,5.0,4,10
210,541,Openda Loïs,A,29.0,43.0,5.59,5.59,5.59,32,32,32,1.5,1.5,1.5,17,17,17,0.72,0.72,0.72,2048,2048,2048,64.0,64.0,64.0,120.0,120.0,6.0,1.71,11.0,0.0,0.0,0.0,3.0,10.0,28.0,0.6782,652.0,1.0,8.0,42.13,35.0,0.0,0.0,8.0,6.875,6.3,9.0,6.0,5.5,7.0,8.0,9.0,4.5,5.0,4.5,4.5,5.0,4.5,4.5,4.0,6.0,7.5,4.0,4.5,4.5,8.0,4.5,4.0,4.5,5.5,4.0,4.5,6.5,6.0,7.0,7.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4,10
211,542,Diallo Habib,A,33.0,42.0,5.39,7.5,5.26,31,1,39,1.33,0.0,1.24,17,2,19,0.84,1.0,0.77,2343,90,2678,75.58,90.0,68.67,138.0,141.0,5.0,1.94,7.5,1.0,0.0,0.0,0.0,3.0,17.0,0.6812,901.0,11.0,7.0,46.47,31.0,0.0,0.0,7.0,5.833333333333333,5.777777777777778,7.5,0.0,4.0,6.0,7.0,5.5,4.0,6.0,8.0,4.0,8.0,4.5,4.5,7.0,4.5,7.0,4.0,6.0,5.0,4.0,4.0,3.0,6.0,6.5,6.0,4.5,5.0,6.0,4.0,4.5,5.0,6.0,4.5,4.5,5.0,4.5,4.0,6.0,3,9
212,543,Moffi Terem,A,33.0,47.0,5.52,5.0,5.43,28,4,37,1.35,0.71,1.35,16,1,20,0.93,0.75,0.92,2188,291,2794,78.14,72.75,75.51,137.0,140.0,6.0,2.06,5.5,1.0,0.0,0.0,2.0,1.0,13.0,0.7698,651.0,3.0,7.0,40.09,24.0,0.0,0.0,0.0,5.0,5.388888888888889,5.0,4.5,4.5,6.0,0.0,7.0,4.5,8.5,3.5,5.0,5.5,0.0,0.0,6.0,6.0,5.0,4.0,6.0,7.0,4.5,0.0,4.5,8.0,5.0,6.5,4.5,4.5,7.0,7.0,3.0,7.0,5.0,5.0,4.0,4.0,6.5,4.5,4.5,4,9
213,544,Messi Lionel,A,45.0,62.0,6.85,6.78,6.79,27,9,35,1.18,0.83,1.23,15,5,19,1.0,1.0,1.0,2392,810,3112,88.59,90.0,88.91,159.0,164.0,6.5,3.0,12.0,0.0,2.0,4.0,15.0,26.0,31.0,0.8284,2222.0,1.0,17.0,49.15,6.0,0.0,0.0,6.5,6.5,6.777777777777778,6.0,7.0,7.5,5.5,6.0,6.5,7.5,8.0,7.0,0.0,7.0,7.5,4.0,5.0,7.0,0.0,0.0,5.5,0.0,7.0,8.0,5.5,0.0,7.0,8.0,7.5,8.0,8.0,5.0,8.0,7.0,9.0,8.0,8.0,5.0,5.5,7.0,0.0,4,9
214,545,Neymar,A,8.0,39.0,6.43,0.0,6.61,20,0,27,1.38,0.0,1.32,13,0,21,0.9,0.0,0.93,1551,0,2167,77.55,0.0,80.26,119.0,103.0,6.5,0.62,8.0,2.0,0.0,0.0,11.0,15.0,10.0,0.8219,1613.0,4.0,14.0,51.04,25.0,0.0,0.0,7.75,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,7.0,4.5,4.5,0.0,6.0,5.5,7.5,7.5,0.0,6.5,4.5,5.0,6.0,6.5,6.0,6.5,6.5,9.0,7.5,9.0,7.0,0.0,6.5,6.5,6.0,0.0,0,2
215,546,Wahi Elye,A,31.0,39.0,5.25,5.93,5.25,28,7,34,1.49,1.1,1.39,13,5,15,0.89,0.71,0.85,2151,447,2517,76.82,63.86,74.03,165.0,168.0,6.0,2.38,10.0,0.0,0.0,0.0,3.0,3.0,16.0,0.6928,691.0,3.0,3.0,32.5,23.0,0.0,0.0,4.0,5.375,6.055555555555555,5.0,4.5,6.0,6.0,8.0,6.0,6.0,0.0,5.0,8.0,3.5,0.0,0.0,3.0,2.5,4.0,7.0,5.0,4.0,0.0,6.0,3.5,4.0,6.0,5.0,4.5,6.0,7.0,8.0,4.5,4.0,5.0,0.0,0.0,0.0,6.0,6.0,4.0,4,9
216,547,Sánchez Alexis,A,27.0,39.0,5.48,5.63,5.43,29,19,35,1.23,1.21,1.18,12,8,14,0.9,0.95,0.74,2244,1563,2338,77.38,82.26,66.8,187.0,167.0,6.0,2.25,13.0,2.0,2.0,2.0,2.0,12.0,23.0,0.7706,1189.0,4.0,17.0,42.77,34.0,0.0,0.0,6.5,5.0,5.55,6.0,5.5,4.5,4.0,8.5,6.5,5.0,4.0,4.5,7.0,4.5,5.5,7.0,6.5,5.0,6.0,5.0,7.0,5.0,0.0,5.0,4.5,4.0,0.0,4.5,6.0,6.5,4.0,8.0,5.0,4.5,0.0,0.0,4.0,6.0,5.0,4.5,6.5,4,10
217,548,Embolo Breel,A,20.0,31.0,5.34,0.0,5.34,28,0,28,1.36,0.0,1.36,12,0,12,0.68,0.0,0.68,1755,0,1755,62.68,0.0,62.68,146.0,146.0,6.0,1.67,9.0,0.0,0.0,0.0,2.0,9.0,10.0,0.6845,772.0,5.0,11.0,43.0,44.0,0.0,0.0,7.0,0.0,4.666666666666667,0.0,0.0,0.0,0.0,5.0,4.0,4.5,4.0,5.0,5.5,7.0,6.0,4.0,7.0,6.0,4.0,4.0,4.0,7.0,6.5,4.0,6.0,7.0,7.0,7.0,4.0,6.5,4.0,4.0,3.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
218,549,Dallinga Thijs,A,24.0,32.0,5.11,5.15,5.11,31,20,31,1.12,1.15,1.12,12,10,12,0.77,0.7,0.77,1996,1270,1996,64.39,63.5,64.39,166.0,166.0,6.0,2.0,5.5,0.0,0.0,0.0,1.0,4.0,18.0,0.6613,674.0,3.0,6.0,40.67,33.0,0.0,0.0,3.0,5.25,5.15,5.0,4.0,6.0,6.0,4.5,6.0,4.0,3.5,6.0,6.5,5.0,6.0,7.5,5.0,6.0,4.0,4.5,6.0,4.5,3.0,0.0,4.5,4.0,5.0,6.0,4.5,4.0,4.0,4.0,7.0,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,4,10
219,550,Mama Baldé,MO,18.0,25.0,4.97,4.83,4.89,29,6,36,1.43,0.82,1.4,12,2,12,0.9,0.67,0.75,2281,441,2472,78.66,73.5,68.67,190.0,206.0,4.5,1.5,3.0,2.0,0.0,1.0,3.0,2.0,21.0,0.6701,966.0,7.0,20.0,42.04,37.0,0.0,0.0,3.5,5.0,4.611111111111111,5.5,6.0,4.5,4.0,4.0,5.0,0.0,6.0,3.5,3.0,4.0,6.0,4.0,4.5,4.0,0.0,0.0,3.0,6.0,7.5,5.0,4.0,3.5,4.0,8.0,4.0,5.0,8.0,6.5,4.5,4.0,7.0,4.5,5.0,4.5,0.0,0.0,2.0,4,9
220,551,Laborde Gaëtan,A,39.0,49.0,5.58,5.57,5.36,31,27,40,1.01,1.03,1.07,11,9,12,0.81,0.81,0.83,2222,1971,2857,71.68,73.0,71.43,202.0,238.0,5.0,3.55,9.5,0.0,0.0,0.0,2.0,6.0,20.0,0.69,965.0,9.0,17.0,48.3,21.0,0.0,0.0,4.5,5.5,5.5,7.0,5.0,4.0,6.0,6.0,5.5,5.0,6.0,5.5,5.0,7.5,6.5,6.5,4.0,7.0,4.0,5.5,5.0,7.0,7.0,5.0,4.5,4.5,6.0,4.5,6.0,5.0,0.0,6.5,5.0,6.5,4.5,4.0,5.0,3.5,4.5,6.0,3.5,4,10
221,552,Savanier Téji,MO,34.0,42.0,5.83,5.86,5.8,27,7,32,1.29,1.25,1.26,10,2,12,1.0,1.0,0.97,2305,588,2679,85.37,84.0,83.72,231.0,223.0,5.0,3.4,8.0,5.0,2.0,3.0,2.0,6.0,25.0,0.7798,2011.0,30.0,26.0,50.39,50.0,0.0,0.0,6.0,5.125,6.111111111111111,4.0,5.0,6.0,5.5,6.0,6.5,8.0,0.0,6.0,8.0,0.0,4.5,6.0,4.0,5.0,7.0,8.0,5.5,6.0,4.5,4.5,4.5,6.0,6.0,8.0,5.0,0.0,0.0,0.0,5.5,4.5,8.0,0.0,0.0,0.0,0.0,7.0,6.0,4,9
222,553,Gouiri Amine,A,29.0,40.0,5.37,5.39,5.27,30,27,39,1.02,1.08,0.95,10,10,10,0.87,0.85,0.85,2237,2009,2808,74.57,74.41,72.0,224.0,281.0,6.0,2.9,9.5,0.0,0.0,0.0,2.0,6.0,15.0,0.811,1040.0,6.0,18.0,36.74,33.0,0.0,0.0,6.0,5.625,4.9,5.0,7.0,6.0,4.5,4.5,4.5,5.0,4.5,4.0,4.0,6.0,7.5,5.0,5.0,4.0,5.0,4.5,5.0,5.0,6.5,6.0,6.5,7.0,7.0,4.5,7.0,5.0,0.0,0.0,5.0,5.5,5.0,5.0,5.0,6.0,5.0,4.5,5.0,4,10
223,554,Terrier Martin,MO,1.0,4.0,6.41,0.0,6.4,16,0,25,1.19,0.0,1.07,9,0,14,1.0,0.0,1.0,1328,0,2107,83.0,0.0,84.28,148.0,151.0,6.0,0.11,5.0,0.0,0.0,1.0,4.0,4.0,11.0,0.7552,835.0,14.0,11.0,57.89,12.0,0.0,0.0,4.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.5,0.0,8.0,4.5,8.0,8.0,7.5,5.0,7.5,6.0,7.0,4.5,6.5,6.0,5.5,5.0,7.5,5.0,6.0,7.0,7.0,0,0
224,555,Gameiro Kevin,A,23.0,31.0,5.21,5.5,5.2,29,3,38,0.93,1.0,0.97,9,2,11,0.79,0.33,0.82,1996,123,2694,68.83,41.0,70.89,222.0,245.0,5.5,2.56,6.0,1.0,0.0,1.0,0.0,5.0,18.0,0.7946,944.0,8.0,8.0,34.91,14.0,0.0,0.0,5.25,5.5,5.0,4.5,5.5,6.5,0.0,5.0,4.0,3.5,5.0,6.0,5.0,0.0,0.0,6.0,5.0,6.0,4.5,4.5,6.0,6.5,7.0,5.5,4.0,6.5,6.0,4.5,5.0,4.5,4.5,4.0,5.0,6.5,4.5,3.0,4.5,6.0,6.5,4.0,6.0,3,9
225,556,Aboukhlal Zakaria,MO,15.0,20.0,5.31,5.31,5.31,32,32,32,1.12,1.12,1.12,8,8,8,0.81,0.81,0.81,2230,2230,2230,69.69,69.69,69.69,279.0,279.0,4.5,1.88,5.0,0.0,0.0,0.0,5.0,5.0,26.0,0.7576,1117.0,21.0,19.0,39.72,38.0,0.0,0.0,3.5,6.0,5.55,7.5,6.0,6.0,4.5,5.0,5.5,4.5,4.0,5.0,7.5,5.5,4.5,5.0,6.5,7.0,5.0,4.5,4.0,4.0,3.5,5.0,5.5,5.5,7.5,5.5,7.0,4.5,4.5,4.5,4.5,6.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4,10
226,557,Le Douaron Jérémy,A,17.0,19.0,5.29,6.5,5.19,26,4,29,1.31,0.71,1.27,8,2,8,0.69,1.0,0.62,1608,313,1652,61.85,78.25,56.97,201.0,207.0,5.5,2.13,6.0,0.0,0.0,0.0,3.0,3.0,15.0,0.7159,621.0,9.0,8.0,39.78,29.0,0.0,0.0,4.25,6.5,5.611111111111111,5.5,7.0,6.5,7.0,0.0,4.0,6.0,5.0,5.5,4.0,7.0,6.0,8.0,5.5,4.5,4.0,0.0,4.0,3.5,4.5,6.5,4.5,4.0,5.0,0.0,0.0,0.0,0.0,4.0,7.5,4.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,4,9
227,558,Mostafa Mohamed,A,14.0,17.0,5.25,5.25,5.25,32,32,32,0.89,0.89,0.89,8,8,8,0.5,0.5,0.5,1670,1670,1670,52.19,52.19,52.19,209.0,209.0,6.0,1.75,4.0,0.0,0.0,1.0,2.0,3.0,12.0,0.6022,595.0,6.0,11.0,46.38,39.0,0.0,0.0,7.0,5.75,5.3,5.0,7.0,6.5,4.5,5.5,6.0,5.0,4.5,4.0,5.0,5.0,4.0,4.5,6.0,4.0,5.0,5.0,6.0,4.5,6.0,5.0,7.0,4.5,5.0,5.0,4.5,5.0,6.5,7.0,6.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,4,10
228,559,Golovin Aleksandr,MO,24.0,30.0,6.03,0.0,5.97,29,0,38,0.89,0.0,0.84,7,0,8,0.83,0.0,0.87,2131,0,2790,73.48,0.0,73.42,304.0,349.0,7.0,3.43,11.0,0.0,0.0,3.0,7.0,6.0,13.0,0.7451,1281.0,29.0,29.0,46.72,28.0,0.0,0.0,6.5,6.333333333333333,6.125,0.0,7.0,5.5,6.5,0.0,5.5,5.5,5.0,7.0,7.0,7.0,5.5,6.0,6.0,5.0,7.0,6.0,6.0,8.0,7.0,4.5,5.0,6.5,7.0,7.0,5.0,6.0,5.0,6.0,5.0,5.5,0.0,5.0,6.0,5.5,5.5,5.0,7.0,3,8
229,560,Blas Ludovic,MO,30.0,37.0,5.68,5.94,5.67,31,8,39,1.0,0.98,1.07,7,2,9,0.81,0.75,0.85,2350,589,3006,75.81,73.63,77.08,336.0,334.0,6.0,4.29,9.0,2.0,0.0,2.0,4.0,11.0,22.0,0.8455,1596.0,16.0,24.0,44.0,47.0,0.0,0.0,6.0,6.0,6.055555555555555,7.0,5.5,7.0,4.5,6.0,5.5,7.0,5.0,0.0,7.0,6.0,4.5,4.5,7.0,6.0,5.0,6.5,7.0,5.5,5.0,5.5,7.5,4.0,5.0,5.0,4.5,5.0,5.0,6.0,7.0,4.5,5.5,7.5,6.0,6.0,0.0,5.5,3.0,4,9
230,561,Cham Muhammed,MO,11.0,13.0,5.33,5.33,5.33,32,32,32,1.0,1.0,1.0,7,7,7,0.63,0.63,0.63,1696,1696,1696,53.0,53.0,53.0,242.0,242.0,6.0,1.57,5.5,2.0,0.0,1.0,2.0,2.0,15.0,0.8366,1157.0,6.0,15.0,43.63,15.0,0.0,0.0,8.0,6.375,5.55,7.0,6.5,7.0,5.0,5.5,4.5,6.0,5.0,5.0,4.0,4.0,5.0,4.5,5.0,5.0,6.0,5.0,4.5,4.5,4.5,6.5,6.0,5.0,5.5,5.5,4.5,6.5,4.5,6.0,5.5,8.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4,10
231,562,Kalimuendo Arnaud,A,18.0,25.0,5.26,5.23,5.34,25,11,34,1.11,1.27,1.14,7,3,12,0.88,0.91,0.85,1680,729,2261,67.2,66.27,66.5,240.0,188.0,5.5,2.57,8.5,0.0,0.0,1.0,3.0,5.0,13.0,0.8085,682.0,2.0,7.0,32.87,14.0,0.0,0.0,4.5,4.875,5.25,4.0,5.0,5.5,5.0,7.0,4.0,4.5,5.5,8.0,4.0,5.0,0.0,0.0,5.0,6.0,5.5,4.5,6.0,4.0,7.0,4.5,5.0,5.0,7.5,4.5,0.0,0.0,0.0,0.0,5.0,4.5,0.0,4.5,7.0,5.0,5.5,5.0,5.0,4,10
232,563,Cabella Rémy,MO,22.0,26.0,6.19,6.14,5.95,26,22,31,0.9,0.93,1.02,6,6,6,0.88,0.91,0.84,2070,1786,2383,79.62,81.18,76.87,345.0,397.0,6.0,3.67,8.0,0.0,0.0,0.0,7.0,15.0,27.0,0.8403,1813.0,16.0,34.0,51.85,23.0,0.0,0.0,0.0,6.5,6.05,6.0,7.5,5.5,7.0,6.0,6.5,6.0,5.5,4.0,6.5,6.0,6.0,5.0,6.0,5.0,5.5,5.5,6.5,7.0,6.5,8.0,7.5,0.0,6.0,0.0,0.0,6.5,0.0,0.0,0.0,6.0,7.5,0.0,0.0,0.0,4.0,4.0,5.5,4,10
233,564,Sotoca Florian,A,22.0,30.0,5.89,5.89,5.88,32,32,40,1.01,1.01,0.93,6,6,7,0.91,0.91,0.93,2596,2596,3236,81.13,81.13,80.9,433.0,462.0,6.5,3.67,14.5,1.0,0.0,0.0,8.0,12.0,30.0,0.7869,1664.0,25.0,19.0,50.0,33.0,0.0,0.0,6.0,6.125,5.75,6.5,6.0,5.5,6.5,6.5,6.0,5.5,5.5,4.5,5.0,5.5,5.0,5.0,5.0,6.5,6.0,6.0,6.0,7.0,6.0,5.0,5.5,3.5,7.5,4.5,6.0,6.0,8.0,7.0,7.0,5.0,8.0,5.5,6.5,6.5,5.0,6.0,5.5,4,10
234,565,Belaïli Youcef,A,13.0,19.0,5.5,5.5,5.57,23,1,30,1.28,0.0,1.21,6,0,9,0.83,1.0,0.83,1519,62,1996,66.04,62.0,66.53,253.0,222.0,6.0,2.17,3.5,5.0,0.0,0.0,5.0,6.0,8.0,0.7606,926.0,6.0,12.0,43.84,36.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,0.0,0.0,5.0,5.0,4.5,7.5,0.0,0.0,4.0,6.0,4.5,6.0,5.0,4.0,7.0,8.0,8.0,5.5,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,3.5,7.0,5.5,4.0,6.0,6.0,5.0,7.0,7.0,0.0,1,5
235,567,Pépé Nicolas,MO,17.0,22.0,5.39,0.0,5.19,19,0,24,0.91,0.0,0.92,6,0,6,0.89,0.0,0.71,1527,0,1614,80.37,0.0,67.25,255.0,269.0,5.0,2.83,6.0,3.0,0.0,0.0,0.0,2.0,16.0,0.8147,1024.0,3.0,13.0,44.5,13.0,0.0,0.0,7.0,5.25,5.166666666666667,0.0,0.0,5.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.5,4.5,5.5,5.0,5.0,5.0,5.5,7.0,5.0,5.0,6.0,5.5,6.0,5.5,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,4.5,2,3
236,569,Delort Andy,A,21.0,27.0,4.85,4.8,5.12,24,5,33,0.93,0.76,1.26,6,0,15,0.58,0.6,0.7,1214,249,2007,50.58,49.8,60.82,202.0,134.0,6.0,3.5,4.0,3.0,0.0,0.0,1.0,3.0,16.0,0.604,528.0,1.0,3.0,41.06,16.0,0.0,0.0,0.0,4.875,4.625,6.0,5.0,4.0,4.5,4.5,0.0,0.0,4.5,4.0,4.5,4.5,4.5,0.0,0.0,7.0,0.0,4.0,0.0,4.5,0.0,0.0,6.0,6.0,4.5,4.0,6.0,4.0,6.0,3.5,5.0,6.0,4.0,8.0,4.0,8.0,6.5,4.0,4.5,4,8
237,570,Kyei Grejohn,A,13.0,15.0,4.74,4.74,4.67,31,31,39,1.09,1.09,1.02,6,6,6,0.65,0.65,0.56,1765,1765,1946,56.94,56.94,49.9,294.0,324.0,6.0,2.17,8.5,3.0,0.0,1.0,3.0,4.0,12.0,0.6983,754.0,4.0,4.0,39.49,50.0,0.0,0.0,4.0,6.125,5.05,6.0,7.0,5.5,6.0,4.5,5.0,4.5,4.5,4.0,3.5,3.5,4.5,4.5,7.0,6.0,5.0,4.0,4.0,2.5,4.0,4.0,4.0,7.0,6.0,4.5,4.5,5.0,4.0,4.0,4.5,4.0,0.0,0.0,4.5,4.0,4.5,3.5,4.5,4,10
238,571,El Idrissy Mounaïm,A,14.0,16.0,4.66,4.56,4.72,29,8,34,1.17,1.27,1.12,6,2,7,0.93,1.0,0.85,2265,668,2444,78.1,83.5,71.88,378.0,349.0,6.0,2.33,5.0,0.0,0.0,0.0,0.0,1.0,12.0,0.6866,977.0,11.0,19.0,40.04,76.0,0.0,0.0,4.0,4.25,4.444444444444445,3.5,3.5,4.0,6.0,4.0,4.5,4.0,7.0,0.0,3.5,3.5,6.5,4.5,0.0,4.0,4.0,4.5,4.0,7.0,4.0,3.0,7.0,4.0,4.5,5.0,4.5,4.0,0.0,4.0,6.0,5.0,6.0,5.0,4.5,0.0,0.0,0.0,4.5,4,9
239,572,Lees-Melou Pierre,MO,19.0,21.0,5.92,6.5,5.64,26,1,35,1.15,0.0,1.25,5,0,6,1.0,1.0,1.0,2233,90,2898,85.88,90.0,82.8,447.0,483.0,6.0,3.8,8.0,0.0,0.0,3.0,1.0,3.0,12.0,0.8281,1542.0,46.0,46.0,54.84,35.0,0.0,0.0,3.5,7.166666666666667,6.166666666666667,6.5,0.0,8.0,7.0,6.0,6.0,7.0,5.5,5.0,4.5,7.0,0.0,8.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,6.0,3.5,0.0,5.5,5.0,6.0,7.0,0.0,3.0,6.0,6.5,5.0,3.0,6.0,4.0,5.0,4.0,5.5,3,9
